date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_10,Consumption_km_Vehicle_11,Consumption_km_Vehicle_12,Consumption_km_Vehicle_13,Consumption_km_Vehicle_14,Consumption_km_Vehicle_15,Consumption_km_Vehicle_16,Consumption_km_Vehicle_17,Consumption_km_Vehicle_18,Consumption_km_Vehicle_19,Consumption_km_Vehicle_2,Consumption_km_Vehicle_20,Consumption_km_Vehicle_21,Consumption_km_Vehicle_22,Consumption_km_Vehicle_23,Consumption_km_Vehicle_24,Consumption_km_Vehicle_25,Consumption_km_Vehicle_26,Consumption_km_Vehicle_27,Consumption_km_Vehicle_28,Consumption_km_Vehicle_29,Consumption_km_Vehicle_3,Consumption_km_Vehicle_4,Consumption_km_Vehicle_5,Consumption_km_Vehicle_6,Consumption_km_Vehicle_7,Consumption_km_Vehicle_8,Consumption_km_Vehicle_9
2026-01-03 15:00:00,0.1209049010004,0.23772234843763024,0.4239161942306908,0.1451622441882458,0.48460741013058856,0.3599129757724807,0.5440720545018,0.2569090370865297,0.4622623440855364,0.1209049010004,0.1209049010004,0.27624559551646527,0.17467846830113284,0.2686764760237884,0.3858938108923477,0.12705330781326957,0.2590605382854629,0.5138045196863038,0.25885655415524056,0.4309651010154276,0.3634947641096142,0.29641272173010663,0.1209049010004,0.5440720545018,0.188207845676552,0.3497867301031063,0.25134600301299664,0.1209049010004,0.5227517934751211,0.31498255833591665
2026-01-03 16:00:00,0.15611580289598767,0.5440720545018,0.1297344560234731,0.5073466641995336,0.40358825968892775,0.28084514563869156,0.3708438660641338,0.2969121808032161,0.1209049010004,0.33318479437157106,0.2553262926607983,0.23844969370433222,0.1209049010004,0.4317612815241396,0.1209049010004,0.32024578794544606,0.44647900203961643,0.1209049010004,0.2278719656740045,0.5440720545018,0.3173146877427513,0.1209049010004,0.3879237144383737,0.1209049010004,0.24244541025219335,0.2507063329869475,0.4217581289808201,0.38118574671845074,0.3000662792622078,0.34735943718634016
2026-01-03 17:00:00,0.4065997772358954,0.3069326209428689,0.21419849263952775,0.4431074320345597,0.42054509084721164,0.2171738323675346,0.1209049010004,0.1209049010004,0.1209049010004,0.3871873323748539,0.1209049010004,0.47248940397610567,0.2693174766218503,0.36004215792632815,0.2309506047700872,0.17426370119052023,0.3520658282956367,0.26611388398419555,0.33250601235001326,0.42178250703931164,0.485382897282707,0.47097231868130596,0.5440720545018,0.28900237178278737,0.1209049010004,0.15538637266226316,0.3199862875430076,0.45469782763321925,0.1209049010004,0.475348815422422
2026-01-03 18:00:00,0.2888465195809732,0.4255279580725677,0.2876334297407461,0.4235994558013547,0.349116937633562,0.34677362807817713,0.2719984925766039,0.33155059867961767,0.5145283190989852,0.20771960605039028,0.39753849335147845,0.3316601347945335,0.3183796880876103,0.36210908626270943,0.24028307679769487,0.36633548921193065,0.3948369960640639,0.2641042258103239,0.503798290333826,0.4963552178515631,0.38006507644319365,0.4743769019698222,0.3342725563511933,0.14528732673818773,0.38044809573765265,0.1209049010004,0.45936759906826913,0.2732477863704361,0.1209049010004,0.41773572345290816
2026-01-03 19:00:00,0.1209049010004,0.3083316627225626,0.1746927182052139,0.0,0.16306259055154967,0.3050119697523535,0.30978588593763695,0.31731135385600256,0.2217660287726436,0.4896705454230749,0.24430372567763348,0.42876713506667685,0.29621049318270815,0.3393728773192624,0.28011572798206114,0.26798496326984883,0.3960930376088085,0.5440720545018,0.23802352700514798,0.395513102759462,0.25316709402080445,0.3207560692690027,0.0,0.1209049010004,0.12949759539938666,0.1541500025754699,0.5440720545018,0.40356348942030096,0.3572329688875862,0.18907222580504898
2026-01-03 20:00:00,0.0,0.32979719556246456,0.27157292599222016,0.0,0.0,0.2619096013872561,0.5440720545018,0.456375634376712,0.2420165603489172,0.0,0.5440720545018,0.3644923190366093,0.0,0.442029742798952,0.0,0.49995992549418167,0.20695193580926405,0.5440720545018,0.255618311038741,0.5440720545018,0.0,0.1215792285299981,0.0,0.20618652429271966,0.1209049010004,0.1209049010004,0.3205033434742003,0.0,0.5440720545018,0.0
2026-01-03 21:00:00,0.0,0.5440720545018,0.0,0.0,0.0,0.12453305843622918,0.0,0.0,0.0,0.0,0.0,0.47692397963226335,0.0,0.28977460517897796,0.0,0.0,0.3405819816489952,0.0,0.24398997521305915,0.0,0.0,0.0,0.0,0.0,0.5214896003001772,0.0,0.0,0.0,0.1209049010004,0.0
2026-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28727142891778107,0.0
2026-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2867104417597308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,0.3915848106094007,0.3781606210532262,0.25404269386953743,0.1404246805892344,0.5185168227687077,0.0,0.0,0.0,0.0,0.0,0.5872635686250001,0.0,0.0,0.0,0.0,0.0,0.0,0.1905290222688374,0.13050301525000002,0.0,0.0,0.0,0.5872635686250001,0.0,0.0
2026-01-04 08:00:00,0.0,0.0,0.4961664222807529,0.5872635686250001,0.26690883932922005,0.17863752924021,0.31879780835185345,0.28711347587082253,0.2909854052292884,0.2667966335046238,0.0,0.0,0.0,0.21410009662292065,0.42879707729729694,0.32514358748200567,0.0,0.13050301525000002,0.0,0.4242069843997584,0.0,0.5872635686250001,0.3832847306286459,0.3425505373483362,0.30465606633061304,0.1550618554560652,0.25696477297886794,0.46638315887684334,0.0,0.34552219515956445
2026-01-04 09:00:00,0.4342245551255985,0.13050301525000002,0.13050301525000002,0.5872635686250001,0.30581601356227844,0.15854910280236756,0.45355842093285414,0.13050301525000002,0.5872635686250001,0.13050301525000002,0.0,0.4743168563672865,0.13050301525000002,0.25851251240809475,0.46513311188679846,0.5185650686718335,0.2801008324955356,0.386765863876023,0.0,0.470742897995194,0.0,0.14448847201349094,0.3553658168800468,0.3443104858513021,0.22462378695995908,0.13050301525000002,0.5167799133264533,0.42131408684674926,0.16261855500794276,0.5872635686250001
2026-01-04 10:00:00,0.4164608780763139,0.24850907580327322,0.5872635686250001,0.15356199974437737,0.48474051810909846,0.47678758310695063,0.41900454016807237,0.3607191955776004,0.16729730899305065,0.49570429756575607,0.3839258600934509,0.22803277686889178,0.13050301525000002,0.4189447443505176,0.31222200033362846,0.33578039192500236,0.3658994823480944,0.1874485872707849,0.5872635686250001,0.13050301525000002,0.3233680911202983,0.5239505624356824,0.3986449306218712,0.13050301525000002,0.13050301525000002,0.13050301525000002,0.2965628014821282,0.5454577401459675,0.13050301525000002,0.546712962406555
2026-01-04 11:00:00,0.13050301525000002,0.13050301525000002,0.5737794074943814,0.2714154547394775,0.535559443286466,0.2090085586973346,0.35140349186323067,0.35020047985145236,0.21506103715458166,0.1996410102535648,0.27796240893253193,0.3881364793319677,0.19458279130048448,0.13050301525000002,0.560399947044114,0.5815795765973445,0.4625925088608512,0.44947479775924487,0.13050301525000002,0.5700803470968983,0.36762184891649224,0.14838408543029763,0.4443751809041787,0.13050301525000002,0.2861362381166792,0.31703617005148416,0.13050301525000002,0.4632789903929523,0.14753323589612022,0.5872635686250001
2026-01-04 12:00:00,0.19548374307736233,0.14911419743685594,0.2814094810706437,0.22636810456407466,0.13050301525000002,0.2924698432663203,0.161572051143825,0.45916274026589654,0.5872635686250001,0.13050301525000002,0.3972874852142109,0.4395450477418504,0.32347565553315905,0.4969122061813062,0.18595903389893428,0.13050301525000002,0.5872635686250001,0.5872635686250001,0.42406458254774887,0.19708835113744236,0.45406578796966135,0.44212016348581823,0.5872635686250001,0.13050301525000002,0.5239427323653973,0.3669714219103035,0.19258478221789535,0.20452183643737049,0.3951108022167591,0.5778471761339672
2026-01-04 13:00:00,0.30957593589390936,0.13050301525000002,0.36131383646704385,0.23925740678990098,0.13301196182975997,0.4753369533028929,0.13050301525000002,0.5000173553980609,0.3080988018676535,0.1748992841744971,0.5872635686250001,0.13226806628409002,0.13050301525000002,0.4524158258920374,0.13050301525000002,0.5872635686250001,0.13050301525000002,0.5050137093102562,0.3643584123028849,0.13050301525000002,0.5351092799550295,0.5872635686250001,0.2800750373453114,0.13963631409091706,0.13050301525000002,0.13050301525000002,0.5872635686250001,0.22723256710385556,0.5872635686250001,0.16699386499082727
2026-01-04 14:00:00,0.42434609680161056,0.13050301525000002,0.5220884175856774,0.31432605278308373,0.48918626135869403,0.28230428326172435,0.35089751706802114,0.49062629448385503,0.1781622306676651,0.4456747538435091,0.5872635686250001,0.2984239010191439,0.5872635686250001,0.34768157935482025,0.4755122699013096,0.26860867493397717,0.34313690751868486,0.36468210021861786,0.13050301525000002,0.4968519004972756,0.5849379698883522,0.19098104019001952,0.5076944193990881,0.4353568120805916,0.4935555844540596,0.36507551385938625,0.5872635686250001,0.22280695731734684,0.33657421385660224,0.2521165334721965
2026-01-04 15:00:00,0.1652073121639092,0.13050301525000002,0.3761958230097549,0.13050301525000002,0.4329725220621444,0.5872635686250001,0.49417221435039366,0.5782045723092218,0.47682205662648647,0.13050301525000002,0.5872635686250001,0.5197314795084703,0.347136906975267,0.5249902835615556,0.13050301525000002,0.34502742463466146,0.1308254400428489,0.38112181393843403,0.13519747305419988,0.4555751524697779,0.31042986067521156,0.5872635686250001,0.266432694093071,0.31228017765940747,0.18288029521147212,0.2176031355958626,0.5679754823709561,0.5872635686250001,0.3707077983209469,0.18407458230407592
2026-01-04 16:00:00,0.2174931274811995,0.2586412792674973,0.17051674258426033,0.5640356633606205,0.2570222993900944,0.3744143352834752,0.13050301525000002,0.13050301525000002,0.19174110892760277,0.36608207466479087,0.13050301525000002,0.23692107052989822,0.13050301525000002,0.2811347522586733,0.3833638890312843,0.45151131712025544,0.5433662700040012,0.5872635686250001,0.5508804106425423,0.5731729584592912,0.167632164396003,0.4898454510788561,0.35991008891627,0.21349252189302806,0.13125342833686685,0.13050301525000002,0.37560882523127254,0.44593284671932937,0.22204296223616832,0.5872635686250001
2026-01-04 17:00:00,0.13050301525000002,0.15294731478879034,0.1914556706113142,0.4531749626427738,0.17754142583401494,0.28492089981528035,0.13050301525000002,0.40004237332625897,0.2176416662572908,0.4325406613528359,0.2441080753435438,0.3429014202684716,0.361231977827786,0.5872635686250001,0.4249552070843172,0.3436193135833376,0.16005412587999734,0.13050301525000002,0.3968125068682005,0.1653785487594657,0.5872635686250001,0.1632342474656042,0.13050301525000002,0.15699380821814926,0.17419197590299182,0.5811570613904473,0.18390771341809545,0.302508688815397,0.5872635686250001,0.5872635686250001
2026-01-04 18:00:00,0.13050301525000002,0.42068456926967,0.254658390082155,0.5271681570586597,0.46003427033495725,0.19109321047227257,0.36385354451109414,0.42815029439863045,0.1544374683866855,0.22840470452217163,0.5533756378679677,0.38722954610766286,0.27873389571380874,0.5872635686250001,0.38342806982893124,0.14215104304927786,0.3159535012049855,0.20201703873813345,0.3039236416352384,0.13050301525000002,0.42069112273883164,0.4248611460521376,0.22412655496243683,0.13050301525000002,0.3254461160297132,0.4968381425505405,0.14756399679674356,0.20715232934227445,0.3422951779689098,0.4997848825813986
2026-01-04 19:00:00,0.39530638954461783,0.0,0.23124804273128594,0.34970804998605737,0.5308581868083165,0.31987632143507017,0.5742193366928466,0.15237392746984055,0.481192214160589,0.4866107608126454,0.38917967092929834,0.4118785504155633,0.4617794078280556,0.5872635686250001,0.4318189469449012,0.31861384301926154,0.23104721079845175,0.4925013597389804,0.0,0.5813130044468104,0.13576907962815019,0.3800527994373478,0.13050301525000002,0.13050301525000002,0.49132397650726906,0.3148874333182127,0.49447519251847893,0.0,0.0,0.5068725013610028
2026-01-04 20:00:00,0.0,0.0,0.13050301525000002,0.13050301525000002,0.15114458541214043,0.3098157679144334,0.0,0.0,0.43190794884041506,0.0,0.22643668913649126,0.39540510561080316,0.13757376088178172,0.5872635686250001,0.24285633998351694,0.23654160812393707,0.13050301525000002,0.28792226849601243,0.0,0.47893810326257985,0.0,0.5872635686250001,0.0,0.17911743496281282,0.13050301525000002,0.0,0.30607148691504715,0.0,0.0,0.0
2026-01-04 21:00:00,0.0,0.0,0.4607874395418138,0.3352715179019835,0.49044196240834054,0.19248721626340445,0.0,0.0,0.3076816321128433,0.0,0.0,0.0,0.30451181391488974,0.0,0.0,0.4175313666071616,0.4759280535203373,0.0,0.0,0.0,0.0,0.0,0.0,0.13050301525000002,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20233816521773193,0.0,0.0,0.0,0.0,0.0,0.0,0.2965404912493428,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39097580302498136,0.0,0.0,0.0
2026-01-05 07:00:00,0.0,0.0,0.0,0.0,0.36809122207039535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651324873651919,0.0,0.0,0.0,0.0,0.0,0.3111699418291021,0.0,0.0,0.0
2026-01-05 08:00:00,0.0,0.0,0.0,0.0,0.13230007878593508,0.0,0.5517889108218,0.5517889108218,0.26791088116011974,0.23491378972199828,0.0,0.0,0.3737280271714615,0.3126711695931046,0.0,0.3423100650478561,0.0,0.0,0.4421002664420078,0.0,0.12261975796040002,0.0,0.4359318037092496,0.0,0.0,0.0,0.5228740802428447,0.23045692381921262,0.3001008124004619,0.12261975796040002
2026-01-05 09:00:00,0.0,0.0,0.5517889108218,0.35936587430533506,0.5443863469623861,0.41914050370415773,0.32916545130730207,0.23976307666203095,0.33892416469374836,0.3440161330112932,0.0,0.5517889108218,0.27691981939181415,0.2496140035271665,0.0,0.192846617842807,0.37612662297878297,0.1842759536301915,0.5517889108218,0.42828721581384216,0.41194584311867904,0.12261975796040002,0.35547151631611495,0.0,0.12261975796040002,0.28589785061260165,0.4388443822912435,0.35631549855123223,0.3877180441105737,0.4030070388216408
2026-01-05 10:00:00,0.12745239083853419,0.17568430412721295,0.33786843536793726,0.17210381607175962,0.510488949274188,0.46132905049145556,0.12261975796040002,0.4557248986110303,0.26351013139970386,0.3254906402439961,0.12261975796040002,0.12261975796040002,0.3954626714165929,0.4604690581859567,0.391837214962823,0.2535227929789498,0.21679597018681682,0.2283376739319107,0.2915004378584982,0.15968184904131488,0.5007658042312504,0.29057931751766347,0.5517889108218,0.12261975796040002,0.2533609257684462,0.2293968321439181,0.12261975796040002,0.5517889108218,0.43528081475138575,0.12261975796040002
2026-01-05 11:00:00,0.2959188751708807,0.27066290367430923,0.3019324965143712,0.15579094199229643,0.39315031935667333,0.1458625620569009,0.32626123519101097,0.12261975796040002,0.4939736778810734,0.5517889108218,0.2743605026723426,0.30268111613464577,0.21856956478573242,0.4778721117988847,0.21080031024259485,0.5517889108218,0.29345702184759764,0.16974268280968516,0.1605688937128522,0.41286793135715494,0.14637735691381124,0.33017595790683696,0.4842794823422507,0.25436225901180803,0.5517889108218,0.5235423847517336,0.30822995950817605,0.4322689990988537,0.34187905524150014,0.3087625684875508
2026-01-05 12:00:00,0.49286029690099,0.2908908757783522,0.3156443233005165,0.24528460224937915,0.12261975796040002,0.5517889108218,0.4951304878112928,0.2877415724912808,0.2955615533557351,0.35030705357884534,0.3826230309447885,0.41401948649829,0.12261975796040002,0.3271964073516394,0.26305829615846044,0.4396269977411729,0.509507470747348,0.46707996710988,0.4789578834166398,0.12261975796040002,0.41469858293404843,0.3840578015840951,0.49652106058853585,0.12261975796040002,0.15967868156001375,0.21715703293691183,0.16897196817311302,0.3085520552552585,0.39473575588636006,0.30038302424071184
2026-01-05 13:00:00,0.22943351725044106,0.20104844835995742,0.2630258339014701,0.15444234662696754,0.5517889108218,0.28166002882760105,0.21803734646102813,0.5517889108218,0.32907323963480917,0.46880210038136727,0.4576584425927387,0.4308542336351437,0.161104080350142,0.47910712033998665,0.27904907005925256,0.3643978512250371,0.4636314909381544,0.20034037530438709,0.24123732303901102,0.3906499369476458,0.5517889108218,0.13937405596529043,0.3900108725703053,0.12261975796040002,0.2489062712366609,0.3651251656031258,0.34602573680925697,0.2551345807511939,0.4149766083562538,0.33481234435737084
2026-01-05 14:00:00,0.49731368427927586,0.29480773593837056,0.5049372589509227,0.24031447598436448,0.3375547682713419,0.12261975796040002,0.2479733830683801,0.4482885657603517,0.12261975796040002,0.5263837328822888,0.5517889108218,0.25820340822467885,0.2734214670893853,0.5344515821249928,0.1622586581128415,0.3539194799828658,0.1414967619358816,0.21150783130981274,0.28342080293016575,0.4721911056546845,0.2569071252192428,0.5517889108218,0.2554630276215325,0.5214542634806174,0.3117343663269581,0.12261975796040002,0.3814928135521561,0.19341875216782378,0.12261975796040002,0.5244223649821216
2026-01-05 15:00:00,0.12261975796040002,0.33172056608643796,0.5327588541155235,0.5370588548757448,0.4087425078035726,0.40401863108449,0.5517889108218,0.2627691564067401,0.45009969449483916,0.47248495528894663,0.4141872704976815,0.21167763719534147,0.12261975796040002,0.2758444869459254,0.20090179024057211,0.24298052814276289,0.4347499190434094,0.33531458544437,0.4546985747107539,0.27690710313881745,0.24652037698076454,0.33137145547662067,0.36830094528322754,0.12300513245192082,0.1997474770143138,0.12261975796040002,0.1934043792111889,0.2686424464217889,0.5218218291146256,0.306369303008446
2026-01-05 16:00:00,0.3729966638835454,0.5031089694919615,0.496464258960206,0.24925478665751186,0.12261975796040002,0.13232751481317925,0.2146841835475985,0.12261975796040002,0.4514094347778232,0.43268270006797727,0.22960270109430717,0.2599946914299959,0.1516820645862399,0.5517889108218,0.5093923624819711,0.23593095585402338,0.36216893605742945,0.3154646824435341,0.32912683009072646,0.3268840369090026,0.33951690600032475,0.5517889108218,0.44041142468129285,0.2935733922800639,0.3365566167930915,0.35992998511094526,0.2730842121702084,0.550916525405831,0.20362561414778585,0.26223308738677803
2026-01-05 17:00:00,0.24999952273255735,0.34063834133372,0.26869483890273604,0.3651099332230752,0.18609708625245686,0.12261975796040002,0.3430048056443444,0.247652235196722,0.40312062265969745,0.5517889108218,0.41832212977206357,0.4396778313199841,0.3449454203363858,0.513846419009782,0.5517889108218,0.23274328128580685,0.29552061075901304,0.4718143213931392,0.2929019004813808,0.23716609481839063,0.29657316910171355,0.37933695522520017,0.34772024963251646,0.14839976863187074,0.12261975796040002,0.3388379338599521,0.3863429091001458,0.5259195553613786,0.3388454424317531,0.24634260181939793
2026-01-05 18:00:00,0.18538329007744847,0.5109473922416113,0.13910680323164515,0.3594351377474279,0.2628285680899525,0.12261975796040002,0.43444476244844527,0.26098795177895034,0.24631656981035893,0.18562708553246357,0.2819482702051593,0.15440312155969765,0.12261975796040002,0.23746803221563478,0.34697332118122626,0.1843632462139607,0.32270479979281774,0.2507249407050278,0.47935454386216786,0.12261975796040002,0.38284399154477533,0.4898197174706491,0.12261975796040002,0.4482629419032342,0.3894420841574641,0.12261975796040002,0.40065947079886716,0.4198010843734476,0.22803989219851728,0.3511340307184579
2026-01-05 19:00:00,0.2507884842293099,0.0,0.5355910972673165,0.3161468299910851,0.19800155559719526,0.1356680619878062,0.3074263434045582,0.467569165439024,0.24378899644204713,0.3811871714038161,0.3290192602256062,0.3514262310000474,0.3148706991166767,0.37273186101205774,0.18966355776516325,0.5517889108218,0.3646216114421367,0.5517889108218,0.32075015730022877,0.36836616299514785,0.2853652725192078,0.2959594237464015,0.2777559890983556,0.24852400627910332,0.4088642609640337,0.4708295869153465,0.34147793740002047,0.1847766202732497,0.2821633603020511,0.2427896393193768
2026-01-05 20:00:00,0.12261975796040002,0.0,0.3987219460951718,0.0,0.3513055192725601,0.5517889108218,0.0,0.3611012733131887,0.2562876016015751,0.0,0.3008120975118109,0.22496779697208427,0.3424884627069434,0.28685824542816235,0.19301374705811136,0.2763358623622568,0.0,0.12261975796040002,0.3523003599496136,0.2952054107100977,0.0,0.0,0.0,0.24639777414330274,0.12261975796040002,0.12261975796040002,0.30955075459967224,0.12261975796040002,0.17397484859627188,0.2613515790993445
2026-01-05 21:00:00,0.19866214005979912,0.0,0.1997180239593155,0.0,0.0,0.31055586846038136,0.0,0.0,0.0,0.0,0.2622361192681564,0.0,0.0,0.4937742012903717,0.21323351358104686,0.12300732513685426,0.0,0.1345685772177259,0.0,0.5372938815195059,0.0,0.0,0.0,0.0,0.0,0.0,0.37978109643589403,0.46947127791120125,0.4679235398192953,0.19419441220249323
2026-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14227743369916562,0.12261975796040002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3218925875947527,0.40251024605112845,0.0,0.0
2026-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3606245041797573,0.0,0.0,0.0,0.0
2026-01-06 07:00:00,0.0,0.0,0.47874220271121626,0.0,0.0,0.0,0.0,0.0,0.4243234672682988,0.0,0.36872912540787756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13306301459840003,0.0,0.0,0.0,0.0
2026-01-06 08:00:00,0.0,0.0,0.22317959050486277,0.13306301459840003,0.0,0.0,0.3289073382449717,0.0,0.38951841875898796,0.0,0.5506563506287581,0.413017755561465,0.0,0.0,0.0,0.0,0.5082846386807377,0.0,0.0,0.5987835656928001,0.34866613444437006,0.13306301459840003,0.0,0.0,0.0,0.13306301459840003,0.0,0.3741604302504594,0.0,0.0
