date,Distance_km_Vehicle_0,Distance_km_Vehicle_1,Distance_km_Vehicle_10,Distance_km_Vehicle_11,Distance_km_Vehicle_12,Distance_km_Vehicle_13,Distance_km_Vehicle_14,Distance_km_Vehicle_15,Distance_km_Vehicle_16,Distance_km_Vehicle_17,Distance_km_Vehicle_18,Distance_km_Vehicle_19,Distance_km_Vehicle_2,Distance_km_Vehicle_20,Distance_km_Vehicle_21,Distance_km_Vehicle_22,Distance_km_Vehicle_23,Distance_km_Vehicle_24,Distance_km_Vehicle_25,Distance_km_Vehicle_26,Distance_km_Vehicle_27,Distance_km_Vehicle_28,Distance_km_Vehicle_29,Distance_km_Vehicle_3,Distance_km_Vehicle_4,Distance_km_Vehicle_5,Distance_km_Vehicle_6,Distance_km_Vehicle_7,Distance_km_Vehicle_8,Distance_km_Vehicle_9
2026-01-03 18:00:00,5.907989437316106,9.477813475888437,4.5450333364715885,3.5848857497359896,5.5318757827109994,10.499788573792737,7.80732455063238,6.38543263434295,4.768207208867067,2.893769176707486,6.991419515611974,6.33319167355553,8.32144729941159,3.9255677304718626,13.608020077027717,5.6895938216731805,4.567146251730501,7.27054428518885,8.464632151608766,6.567722459324716,6.994005170107483,5.81624805351066,10.291828641177995,4.701955335053816,5.726757825148845,6.776388509234959,6.8401443613369715,6.7996723818679055,5.159094676248152,5.528599830385045
2026-01-03 19:00:00,5.907989437316106,9.477813475888437,4.5450333364715885,0.0,5.5318757827109994,10.499788573792737,7.80732455063238,6.38543263434295,4.768207208867067,2.893769176707486,6.991419515611974,6.33319167355553,8.32144729941159,3.9255677304718626,13.608020077027717,5.6895938216731805,4.567146251730501,7.27054428518885,8.464632151608766,6.567722459324716,6.994005170107483,5.81624805351066,0.0,4.701955335053816,5.726757825148845,6.776388509234959,6.8401443613369715,6.7996723818679055,5.159094676248152,5.528599830385045
2026-01-03 20:00:00,0.0,9.477813475888437,4.5450333364715885,0.0,0.0,10.499788573792737,7.80732455063238,6.38543263434295,4.768207208867067,0.0,6.991419515611974,6.33319167355553,0.0,3.9255677304718626,0.0,5.6895938216731805,4.567146251730501,7.27054428518885,8.464632151608766,6.567722459324716,0.0,5.81624805351066,0.0,4.701955335053816,5.726757825148845,6.776388509234959,6.8401443613369715,0.0,5.159094676248152,0.0
2026-01-03 21:00:00,0.0,9.477813475888437,0.0,0.0,0.0,10.499788573792737,0.0,0.0,0.0,0.0,0.0,6.33319167355553,0.0,3.9255677304718626,0.0,0.0,4.567146251730501,0.0,8.464632151608766,0.0,0.0,0.0,0.0,0.0,5.726757825148845,0.0,0.0,0.0,5.159094676248152,0.0
2026-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.159094676248152,0.0
2026-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1004323018398967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,0.0,0.0,0.0,0.0,0.0,2.103218602345227,0.0,0.0,0.0,0.0,0.0,0.0,7.426764580481961,6.682524389407984,0.0,0.0,0.0,7.875063702482112,0.0,0.0
2026-01-04 08:00:00,0.0,0.0,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,0.0,0.0,0.0,2.3529411764705883,3.3880198796887555,2.103218602345227,0.0,6.401263378591695,0.0,4.832844237390408,0.0,6.839714879444468,7.426764580481961,6.682524389407984,5.230150983258837,7.813294888181978,6.060171356343383,7.875063702482112,0.0,12.367735549430398
2026-01-04 09:00:00,7.650538190519108,5.9314157714855344,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,0.0,6.6876479711824395,2.8507035822621,2.3529411764705883,3.3880198796887555,2.103218602345227,5.805853791783356,6.401263378591695,0.0,4.832844237390408,0.0,6.839714879444468,7.426764580481961,6.682524389407984,5.230150983258837,7.813294888181978,6.060171356343383,7.875063702482112,9.789416657302441,12.367735549430398
2026-01-04 10:00:00,7.650538190519108,5.9314157714855344,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,6.792161070265828,6.6876479711824395,2.8507035822621,2.3529411764705883,3.3880198796887555,2.103218602345227,5.805853791783356,6.401263378591695,8.221447289070642,4.832844237390408,4.903873329223795,6.839714879444468,7.426764580481961,6.682524389407984,5.230150983258837,7.813294888181978,6.060171356343383,7.875063702482112,9.789416657302441,12.367735549430398
2026-01-04 11:00:00,7.650538190519108,5.9314157714855344,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,6.792161070265828,6.6876479711824395,2.8507035822621,2.3529411764705883,3.3880198796887555,2.103218602345227,5.805853791783356,6.401263378591695,8.221447289070642,4.832844237390408,4.903873329223795,6.839714879444468,7.426764580481961,6.682524389407984,5.230150983258837,7.813294888181978,6.060171356343383,7.875063702482112,9.789416657302441,12.367735549430398
2026-01-04 12:00:00,7.650538190519108,5.9314157714855344,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,6.792161070265828,6.6876479711824395,2.8507035822621,2.3529411764705883,3.3880198796887555,2.103218602345227,5.805853791783356,6.401263378591695,8.221447289070642,4.832844237390408,4.903873329223795,6.839714879444468,7.426764580481961,6.682524389407984,5.230150983258837,7.813294888181978,6.060171356343383,7.875063702482112,9.789416657302441,12.367735549430398
2026-01-04 13:00:00,7.650538190519108,5.9314157714855344,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,6.792161070265828,6.6876479711824395,2.8507035822621,2.3529411764705883,3.3880198796887555,2.103218602345227,5.805853791783356,6.401263378591695,8.221447289070642,4.832844237390408,4.903873329223795,6.839714879444468,7.426764580481961,6.682524389407984,5.230150983258837,7.813294888181978,6.060171356343383,7.875063702482112,9.789416657302441,12.367735549430398
2026-01-04 14:00:00,7.650538190519108,5.9314157714855344,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,6.792161070265828,6.6876479711824395,2.8507035822621,2.3529411764705883,3.3880198796887555,2.103218602345227,5.805853791783356,6.401263378591695,8.221447289070642,4.832844237390408,4.903873329223795,6.839714879444468,7.426764580481961,6.682524389407984,5.230150983258837,7.813294888181978,6.060171356343383,7.875063702482112,9.789416657302441,12.367735549430398
2026-01-04 15:00:00,7.650538190519108,5.9314157714855344,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,6.792161070265828,6.6876479711824395,2.8507035822621,2.3529411764705883,3.3880198796887555,2.103218602345227,5.805853791783356,6.401263378591695,8.221447289070642,4.832844237390408,4.903873329223795,6.839714879444468,7.426764580481961,6.682524389407984,5.230150983258837,7.813294888181978,6.060171356343383,7.875063702482112,9.789416657302441,12.367735549430398
2026-01-04 16:00:00,7.650538190519108,5.9314157714855344,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,6.792161070265828,6.6876479711824395,2.8507035822621,2.3529411764705883,3.3880198796887555,2.103218602345227,5.805853791783356,6.401263378591695,8.221447289070642,4.832844237390408,4.903873329223795,6.839714879444468,7.426764580481961,6.682524389407984,5.230150983258837,7.813294888181978,6.060171356343383,7.875063702482112,9.789416657302441,12.367735549430398
2026-01-04 17:00:00,7.650538190519108,5.9314157714855344,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,6.792161070265828,6.6876479711824395,2.8507035822621,2.3529411764705883,3.3880198796887555,2.103218602345227,5.805853791783356,6.401263378591695,8.221447289070642,4.832844237390408,4.903873329223795,6.839714879444468,7.426764580481961,6.682524389407984,5.230150983258837,7.813294888181978,6.060171356343383,7.875063702482112,9.789416657302441,12.367735549430398
2026-01-04 18:00:00,7.650538190519108,5.9314157714855344,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,6.792161070265828,6.6876479711824395,2.8507035822621,2.3529411764705883,3.3880198796887555,2.103218602345227,5.805853791783356,6.401263378591695,8.221447289070642,4.832844237390408,4.903873329223795,6.839714879444468,7.426764580481961,6.682524389407984,5.230150983258837,7.813294888181978,6.060171356343383,7.875063702482112,9.789416657302441,12.367735549430398
2026-01-04 19:00:00,7.650538190519108,0.0,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,4.099173560820454,6.796928835428174,7.039776039444588,3.1004323018398967,6.792161070265828,6.6876479711824395,2.8507035822621,2.3529411764705883,3.3880198796887555,2.103218602345227,5.805853791783356,6.401263378591695,0.0,4.832844237390408,4.903873329223795,6.839714879444468,7.426764580481961,6.682524389407984,5.230150983258837,7.813294888181978,6.060171356343383,0.0,0.0,12.367735549430398
2026-01-04 20:00:00,0.0,0.0,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,0.0,0.0,7.039776039444588,0.0,6.792161070265828,6.6876479711824395,2.8507035822621,2.3529411764705883,3.3880198796887555,2.103218602345227,5.805853791783356,6.401263378591695,0.0,4.832844237390408,0.0,6.839714879444468,0.0,6.682524389407984,5.230150983258837,0.0,6.060171356343383,0.0,0.0,0.0
2026-01-04 21:00:00,0.0,0.0,2.93602147156851,3.291755797542757,3.4923551628886336,4.941607425210181,0.0,0.0,7.039776039444588,0.0,0.0,0.0,2.8507035822621,0.0,0.0,2.103218602345227,5.805853791783356,0.0,0.0,0.0,0.0,0.0,0.0,6.682524389407984,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.805853791783356,0.0,0.0,0.0,0.0,0.0,0.0,6.682524389407984,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617873802886256,0.0,0.0,0.0
2026-01-05 07:00:00,0.0,0.0,0.0,0.0,11.214049550462477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.819089697178072,0.0,0.0,0.0,0.0,0.0,8.617873802886256,0.0,0.0,0.0
2026-01-05 08:00:00,0.0,0.0,0.0,0.0,11.214049550462477,0.0,8.848685134383059,10.485830529565794,6.4122311079522305,10.634131011665932,0.0,0.0,7.759126130399545,9.878323699447837,0.0,5.034638589918143,0.0,0.0,9.459963035759587,0.0,9.819089697178072,0.0,7.742756565753812,0.0,0.0,0.0,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 09:00:00,0.0,0.0,12.802336470449186,9.338522674986566,11.214049550462477,10.807450930850736,8.848685134383059,10.485830529565794,6.4122311079522305,10.634131011665932,0.0,8.296326607423504,7.759126130399545,9.878323699447837,0.0,5.034638589918143,9.149000855273277,10.530093232501645,9.459963035759587,6.111685474570207,9.819089697178072,11.252941735621343,7.742756565753812,0.0,9.212322699006732,8.456681953423654,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 10:00:00,10.638173761313926,14.947945191438587,12.802336470449186,9.338522674986566,11.214049550462477,10.807450930850736,8.848685134383059,10.485830529565794,6.4122311079522305,10.634131011665932,10.020133275636068,8.296326607423504,7.759126130399545,9.878323699447837,11.43551218581788,5.034638589918143,9.149000855273277,10.530093232501645,9.459963035759587,6.111685474570207,9.819089697178072,11.252941735621343,7.742756565753812,12.987699658326447,9.212322699006732,8.456681953423654,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 11:00:00,10.638173761313926,14.947945191438587,12.802336470449186,9.338522674986566,11.214049550462477,10.807450930850736,8.848685134383059,10.485830529565794,6.4122311079522305,10.634131011665932,10.020133275636068,8.296326607423504,7.759126130399545,9.878323699447837,11.43551218581788,5.034638589918143,9.149000855273277,10.530093232501645,9.459963035759587,6.111685474570207,9.819089697178072,11.252941735621343,7.742756565753812,12.987699658326447,9.212322699006732,8.456681953423654,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 12:00:00,10.638173761313926,14.947945191438587,12.802336470449186,9.338522674986566,11.214049550462477,10.807450930850736,8.848685134383059,10.485830529565794,6.4122311079522305,10.634131011665932,10.020133275636068,8.296326607423504,7.759126130399545,9.878323699447837,11.43551218581788,5.034638589918143,9.149000855273277,10.530093232501645,9.459963035759587,6.111685474570207,9.819089697178072,11.252941735621343,7.742756565753812,12.987699658326447,9.212322699006732,8.456681953423654,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 13:00:00,10.638173761313926,14.947945191438587,12.802336470449186,9.338522674986566,11.214049550462477,10.807450930850736,8.848685134383059,10.485830529565794,6.4122311079522305,10.634131011665932,10.020133275636068,8.296326607423504,7.759126130399545,9.878323699447837,11.43551218581788,5.034638589918143,9.149000855273277,10.530093232501645,9.459963035759587,6.111685474570207,9.819089697178072,11.252941735621343,7.742756565753812,12.987699658326447,9.212322699006732,8.456681953423654,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 14:00:00,10.638173761313926,14.947945191438587,12.802336470449186,9.338522674986566,11.214049550462477,10.807450930850736,8.848685134383059,10.485830529565794,6.4122311079522305,10.634131011665932,10.020133275636068,8.296326607423504,7.759126130399545,9.878323699447837,11.43551218581788,5.034638589918143,9.149000855273277,10.530093232501645,9.459963035759587,6.111685474570207,9.819089697178072,11.252941735621343,7.742756565753812,12.987699658326447,9.212322699006732,8.456681953423654,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 15:00:00,10.638173761313926,14.947945191438587,12.802336470449186,9.338522674986566,11.214049550462477,10.807450930850736,8.848685134383059,10.485830529565794,6.4122311079522305,10.634131011665932,10.020133275636068,8.296326607423504,7.759126130399545,9.878323699447837,11.43551218581788,5.034638589918143,9.149000855273277,10.530093232501645,9.459963035759587,6.111685474570207,9.819089697178072,11.252941735621343,7.742756565753812,12.987699658326447,9.212322699006732,8.456681953423654,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 16:00:00,10.638173761313926,14.947945191438587,12.802336470449186,9.338522674986566,11.214049550462477,10.807450930850736,8.848685134383059,10.485830529565794,6.4122311079522305,10.634131011665932,10.020133275636068,8.296326607423504,7.759126130399545,9.878323699447837,11.43551218581788,5.034638589918143,9.149000855273277,10.530093232501645,9.459963035759587,6.111685474570207,9.819089697178072,11.252941735621343,7.742756565753812,12.987699658326447,9.212322699006732,8.456681953423654,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 17:00:00,10.638173761313926,14.947945191438587,12.802336470449186,9.338522674986566,11.214049550462477,10.807450930850736,8.848685134383059,10.485830529565794,6.4122311079522305,10.634131011665932,10.020133275636068,8.296326607423504,7.759126130399545,9.878323699447837,11.43551218581788,5.034638589918143,9.149000855273277,10.530093232501645,9.459963035759587,6.111685474570207,9.819089697178072,11.252941735621343,7.742756565753812,12.987699658326447,9.212322699006732,8.456681953423654,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 18:00:00,10.638173761313926,14.947945191438587,12.802336470449186,9.338522674986566,11.214049550462477,10.807450930850736,8.848685134383059,10.485830529565794,6.4122311079522305,10.634131011665932,10.020133275636068,8.296326607423504,7.759126130399545,9.878323699447837,11.43551218581788,5.034638589918143,9.149000855273277,10.530093232501645,9.459963035759587,6.111685474570207,9.819089697178072,11.252941735621343,7.742756565753812,12.987699658326447,9.212322699006732,8.456681953423654,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 19:00:00,10.638173761313926,0.0,12.802336470449186,9.338522674986566,11.214049550462477,10.807450930850736,8.848685134383059,10.485830529565794,6.4122311079522305,10.634131011665932,10.020133275636068,8.296326607423504,7.759126130399545,9.878323699447837,11.43551218581788,5.034638589918143,9.149000855273277,10.530093232501645,9.459963035759587,6.111685474570207,9.819089697178072,11.252941735621343,7.742756565753812,12.987699658326447,9.212322699006732,8.456681953423654,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 20:00:00,10.638173761313926,0.0,12.802336470449186,0.0,11.214049550462477,10.807450930850736,0.0,10.485830529565794,6.4122311079522305,0.0,10.020133275636068,8.296326607423504,7.759126130399545,9.878323699447837,11.43551218581788,5.034638589918143,0.0,10.530093232501645,9.459963035759587,6.111685474570207,0.0,0.0,0.0,12.987699658326447,9.212322699006732,8.456681953423654,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 21:00:00,10.638173761313926,0.0,12.802336470449186,0.0,0.0,10.807450930850736,0.0,0.0,0.0,0.0,10.020133275636068,0.0,0.0,9.878323699447837,11.43551218581788,5.034638589918143,0.0,10.530093232501645,0.0,6.111685474570207,0.0,0.0,0.0,0.0,0.0,0.0,8.617873802886256,6.282705264630445,10.846778763960597,10.568085177381889
2026-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.43551218581788,5.034638589918143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617873802886256,6.282705264630445,0.0,0.0
2026-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.572578198796887,0.0,0.0,0.0,0.0
2026-01-06 07:00:00,0.0,0.0,7.130103500762742,0.0,0.0,0.0,0.0,0.0,6.185553774454163,0.0,9.353212830802361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.572578198796887,0.0,0.0,0.0,0.0
2026-01-06 08:00:00,0.0,0.0,7.130103500762742,12.710670513387395,0.0,0.0,9.93210620421884,0.0,6.185553774454163,0.0,9.353212830802361,9.222584841354719,0.0,0.0,0.0,0.0,8.906415801882543,0.0,0.0,8.602574442835687,11.612990339149961,11.416532678016186,0.0,0.0,0.0,7.572578198796887,0.0,9.495272454895714,0.0,0.0
2026-01-06 09:00:00,8.272371770676534,0.0,7.130103500762742,12.710670513387395,0.0,0.0,9.93210620421884,9.981585261151128,6.185553774454163,12.077941988108163,9.353212830802361,9.222584841354719,13.291000231248345,14.425840630149168,8.816307716593986,12.425491114202769,8.906415801882543,0.0,8.758748406082658,8.602574442835687,11.612990339149961,11.416532678016186,10.853435860874729,8.517319153641841,13.54287805104408,7.572578198796887,8.17042170768473,9.495272454895714,0.0,10.680634639973745
2026-01-06 10:00:00,8.272371770676534,8.362012083615898,7.130103500762742,12.710670513387395,8.11524177219401,10.72857036269561,9.93210620421884,9.981585261151128,6.185553774454163,12.077941988108163,9.353212830802361,9.222584841354719,13.291000231248345,14.425840630149168,8.816307716593986,12.425491114202769,8.906415801882543,7.986178303589194,8.758748406082658,8.602574442835687,11.612990339149961,11.416532678016186,10.853435860874729,8.517319153641841,13.54287805104408,7.572578198796887,8.17042170768473,9.495272454895714,11.987155660824135,10.680634639973745
2026-01-06 11:00:00,8.272371770676534,8.362012083615898,7.130103500762742,12.710670513387395,8.11524177219401,10.72857036269561,9.93210620421884,9.981585261151128,6.185553774454163,12.077941988108163,9.353212830802361,9.222584841354719,13.291000231248345,14.425840630149168,8.816307716593986,12.425491114202769,8.906415801882543,7.986178303589194,8.758748406082658,8.602574442835687,11.612990339149961,11.416532678016186,10.853435860874729,8.517319153641841,13.54287805104408,7.572578198796887,8.17042170768473,9.495272454895714,11.987155660824135,10.680634639973745
2026-01-06 12:00:00,8.272371770676534,8.362012083615898,7.130103500762742,12.710670513387395,8.11524177219401,10.72857036269561,9.93210620421884,9.981585261151128,6.185553774454163,12.077941988108163,9.353212830802361,9.222584841354719,13.291000231248345,14.425840630149168,8.816307716593986,12.425491114202769,8.906415801882543,7.986178303589194,8.758748406082658,8.602574442835687,11.612990339149961,11.416532678016186,10.853435860874729,8.517319153641841,13.54287805104408,7.572578198796887,8.17042170768473,9.495272454895714,11.987155660824135,10.680634639973745
2026-01-06 13:00:00,8.272371770676534,8.362012083615898,7.130103500762742,12.710670513387395,8.11524177219401,10.72857036269561,9.93210620421884,9.981585261151128,6.185553774454163,12.077941988108163,9.353212830802361,9.222584841354719,13.291000231248345,14.425840630149168,8.816307716593986,12.425491114202769,8.906415801882543,7.986178303589194,8.758748406082658,8.602574442835687,11.612990339149961,11.416532678016186,10.853435860874729,8.517319153641841,13.54287805104408,7.572578198796887,8.17042170768473,9.495272454895714,11.987155660824135,10.680634639973745
2026-01-06 14:00:00,8.272371770676534,8.362012083615898,7.130103500762742,12.710670513387395,8.11524177219401,10.72857036269561,9.93210620421884,9.981585261151128,6.185553774454163,12.077941988108163,9.353212830802361,9.222584841354719,13.291000231248345,14.425840630149168,8.816307716593986,12.425491114202769,8.906415801882543,7.986178303589194,8.758748406082658,8.602574442835687,11.612990339149961,11.416532678016186,10.853435860874729,8.517319153641841,13.54287805104408,7.572578198796887,8.17042170768473,9.495272454895714,11.987155660824135,10.680634639973745
