date,Consumption_kWh_Vehicle_0,Consumption_kWh_Vehicle_1,Consumption_kWh_Vehicle_10,Consumption_kWh_Vehicle_11,Consumption_kWh_Vehicle_12,Consumption_kWh_Vehicle_13,Consumption_kWh_Vehicle_14,Consumption_kWh_Vehicle_15,Consumption_kWh_Vehicle_16,Consumption_kWh_Vehicle_17,Consumption_kWh_Vehicle_18,Consumption_kWh_Vehicle_19,Consumption_kWh_Vehicle_2,Consumption_kWh_Vehicle_20,Consumption_kWh_Vehicle_21,Consumption_kWh_Vehicle_22,Consumption_kWh_Vehicle_23,Consumption_kWh_Vehicle_24,Consumption_kWh_Vehicle_25,Consumption_kWh_Vehicle_26,Consumption_kWh_Vehicle_27,Consumption_kWh_Vehicle_28,Consumption_kWh_Vehicle_29,Consumption_kWh_Vehicle_3,Consumption_kWh_Vehicle_4,Consumption_kWh_Vehicle_5,Consumption_kWh_Vehicle_6,Consumption_kWh_Vehicle_7,Consumption_kWh_Vehicle_8,Consumption_kWh_Vehicle_9
2026-01-03 15:00:00,0.7143048780301126,2.2530880775420186,1.9267132346486546,0.5203900605901384,2.6807879962236996,3.779010150575635,4.2477471084249006,1.6404753494699502,2.2041626414564433,0.34987087582782755,0.8452968843873302,1.7495163053812668,1.453577668309815,1.054707704215881,5.251250726223804,0.7228817151575194,1.1831673664017377,3.7356385143094584,2.1911255109571046,2.830459173124169,2.5422842594896418,1.7240099157985294,1.2443325229747066,2.5582024993184285,1.0778207529826005,2.3702907785535596,1.7192429452539344,0.8221137161648931,2.696925994716671,1.7414125185901963
2026-01-03 16:00:00,0.9223305145076184,5.156613450011468,0.5896474275156925,1.8187798266649984,2.2326001199596575,2.948814651182291,2.8952984199739378,1.8959127288347901,0.5764996205374663,0.9641598881000741,1.7850932253575595,1.5101476147301434,1.0061037619154043,1.6949081540183397,1.6452763202244918,1.8220684565112693,2.0391349006416086,0.879044437019782,1.9288523670944677,3.573314251842412,2.2193005666238443,0.7032128951034755,3.992444394849008,0.5684894442929841,1.3884261503331705,1.6988835140451843,2.8848864877961877,2.591938194323144,1.5480703438632475,1.9204113255110449
2026-01-03 17:00:00,2.4021871891247515,2.9090501309620804,0.9735392896686178,1.5884895187028016,2.3264032035956874,2.280279323619419,0.9439438018722003,0.7720301004999578,0.5764996205374663,1.1204307680379486,0.8452968843873302,2.9923659591046876,2.2411111885192403,1.4133698767650478,3.1427804665130394,0.9914896776354852,1.6079361280628113,1.9347927784107017,2.8145410827411435,2.7701504444323723,3.394770493077002,2.739291831787548,5.599496353386179,1.3588762438472832,0.6923930879028872,1.0529584302002613,2.1887524004424543,3.0917962606529343,0.6237598310834735,2.6280133803181345
2026-01-03 18:00:00,1.7065021866899093,4.033074615387473,1.3073035268553497,1.518555652698197,1.931271532629328,3.6410497777878965,2.123580508828319,2.1170940127447735,2.453377640294036,0.6010925933864412,2.7793583806245077,2.100467204131044,2.6493797956241494,1.4214837439435442,3.269776933233025,2.084300136079823,1.8032783066185198,1.9201814696594761,4.2644672062852305,3.2599233120867233,2.658177109620992,2.7590937327123957,3.4402758694149957,0.6831345210723287,2.1787341093285795,0.8192985818493008,3.1421406925477235,1.857995426389596,0.6237598310834735,2.3094936498275223
2026-01-03 19:00:00,0.7143048780301126,2.9223099879949928,0.7939842278815343,0.0,0.9020419957382372,3.202561194875777,2.4185989527203153,2.0261702741596626,1.0574263770755405,1.4169935310868371,1.7080298354393206,2.715464449698537,2.464900008552622,1.3322312158018828,3.811820450271122,1.5247255913214464,1.8090148320516177,3.9556999665890182,2.014781599527093,2.597620287950523,1.7706519644825938,1.865596863537567,0.0,0.5684894442929841,0.7416013677913966,1.0445803061509535,3.7215313957615086,2.744099513341461,1.842998707968268,1.0453046755163167
2026-01-03 20:00:00,0.0,3.125756304412141,1.2343080019177723,0.0,0.0,2.749995440012522,4.2477471084249006,2.914155869268024,1.1539851077209184,0.0,3.803835979742986,2.3083997199975994,0.0,1.7352176942403432,0.0,2.8445689031758796,0.9451797579196515,3.9556999665890182,2.163714974158457,3.573314251842412,0.0,0.7071349512849291,0.0,0.9694798279143565,0.6923930879028872,0.8192985818493008,2.1922891376546976,0.0,2.8069192398756306,0.0
2026-01-03 21:00:00,0.0,5.156613450011468,0.0,0.0,0.0,1.3075707840281823,0.0,0.0,0.0,0.0,0.0,3.0204509767260173,0.0,1.1375298392008206,0.0,0.0,1.5554877208951545,0.0,2.0652853888586864,0.0,0.0,0.0,0.0,0.0,2.9864446492527836,0.0,0.0,0.0,0.6237598310834735,0.0
2026-01-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4820604995679239,0.0
2026-01-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8889263149066559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 07:00:00,0.0,0.0,0.0,0.0,0.0,1.935058407706937,1.5501460195648273,1.7267101113917112,0.9885583017587519,1.607626306359494,0.0,0.0,0.0,0.0,0.0,1.2351436620117429,0.0,0.0,0.0,0.0,0.0,0.0,1.4150141941400602,0.8720895822994071,0.0,0.0,0.0,4.624738013068851,0.0,0.0
2026-01-04 08:00:00,0.0,0.0,1.456755269287619,1.9331282567069927,0.9321404630520145,0.8827565409146226,1.3068075472434235,1.9514898631864046,2.0484720835612182,0.8271849005398761,0.0,0.0,0.0,0.5037649332304015,1.452773022235678,0.683848041625417,0.0,0.8353841723156186,0.0,2.0501262800171354,0.0,4.016715368480071,2.8465654616723968,2.289102320435067,1.5933972248748254,1.2115440025868869,1.5572505567958153,3.672797085919977,0.0,4.273327136192173
2026-01-04 09:00:00,3.3220515422495605,0.7740676428802672,0.38315965487843273,1.9331282567069927,1.0680181338582435,0.7834874236685919,1.8592146873754298,0.8870197074630478,4.134203999244997,0.4046157639686047,0.0,3.1720641621823162,0.3720254130691805,0.60826473507787,1.5758802297739676,1.0906556989570304,1.6262244804258799,2.4757901605189665,0.0,2.2750271018685337,0.0,0.9882599519388696,2.63921826191877,2.300863219230239,1.1748163202319535,1.0196585419451598,3.131774828274588,3.3178752726712317,1.5919407911812082,7.2631205145687705
2026-01-04 10:00:00,3.1861498525799608,1.474010651576829,1.7242184469529471,0.5054886029408137,1.692886051079621,2.3560970609293235,1.717572332920694,2.451782701913847,1.1777355873128355,1.536897616333726,2.607686280795062,1.5250029375903422,0.3720254130691805,0.9857523396482767,1.0578143440065224,0.7062195665994361,2.1243588970022507,1.1999077770652247,4.828156474241958,0.6307007452130351,1.5857561575668406,3.583672457984635,2.9606420509312015,0.8720895822994071,0.6825504735280307,1.0196585419451598,1.7972213948989422,4.295514450661429,1.2775483913165446,6.761601340489954
2026-01-04 11:00:00,0.9984183021480226,0.7740676428802672,1.684628660347361,0.8934333966813787,1.8703637867952518,1.0328382455912266,1.4404639030257407,2.3802877396831197,1.5139815363789262,0.6189734369621023,1.8879654529488539,2.5957201385463287,0.5546978602068496,0.30706591823529417,1.8986461611619843,1.223188984243596,2.6857444716203487,2.8772065624961627,1.0729236609426573,2.7551095203167684,1.8027709801415257,1.014904836990366,3.300269853984418,0.8720895822994071,1.4965357271319346,2.477097086832053,0.7908706349344938,3.6483515613660975,1.4442643169872098,7.2631205145687705
2026-01-04 12:00:00,1.4955558420389858,0.8844583024293752,0.826224278726362,0.7451485205775578,0.45576287908087165,1.4452711491349062,0.6623118802162975,3.1208964694674894,4.134203999244997,0.4046157639686047,2.6984405907757747,2.939522546774074,0.9221332100029577,1.1692051910148382,0.6300329036573046,0.2744763693359429,3.409566416677682,3.7592287754202833,3.486424612578064,0.9524973020513655,2.226681107337409,3.023975860696372,4.361468270871588,0.8720895822994071,2.7402995968522044,2.8672559349206463,1.1670967808645178,1.6106224904929198,3.867904268700872,7.146661062410034
2026-01-04 13:00:00,2.368422520422049,0.7740676428802672,1.060825181842034,0.7875769559057023,0.464525011622108,2.348928617918361,0.5349545097201486,3.398582381119618,2.1689465631694924,0.5422633902232863,3.98878874880011,0.8845622651370191,0.3720254130691805,1.0645078256283234,0.4421468100263249,1.2351436620117429,0.7576814259283737,3.232725763094495,2.995553481077637,0.6307007452130351,2.624108126191619,4.016715368480071,2.0800513672333207,0.9331230745595871,0.6825504735280307,1.0196585419451598,3.558917857205222,1.7894709412214038,5.748967760924451,2.065335960583835
2026-01-04 14:00:00,3.2464760195784397,0.7740676428802672,1.532862804088775,1.0346846065674464,1.7084121654702236,1.3950369423347753,1.4383898245227762,3.334752008396589,1.2542222025882286,1.38178440293096,3.98878874880011,1.9957539962030266,1.6741143588113125,0.8180743043642831,1.6110450234615619,0.5649427618724429,1.9922027156181714,2.334426172957345,1.0729236609426573,2.4012078441547313,2.8684617097858016,1.3062558622794584,3.7705269317015015,2.909282514823462,2.5813702253252897,2.852442646237951,3.558917857205222,1.7546189822303193,3.2948652155462965,3.1181106136232435
2026-01-04 15:00:00,1.2639248510629992,0.7740676428802672,1.1045190138710272,0.42958405704599834,1.5120938228126426,2.902026011272729,2.0256976755572316,3.9300153303049647,3.35672048931783,0.4046157639686047,3.98878874880011,3.4757811744944687,0.9895844242497789,1.2352712554389542,0.4421468100263249,0.7256680978108859,0.7595533771345004,2.4396611103465355,1.111518898330653,2.201723750311823,1.5223087143598284,4.016715368480071,1.9787328955728047,2.0868199035376485,0.9564915558189473,1.7001974670035231,3.442028749369784,4.624738013068851,3.629013095874992,2.2765857553086715
2026-01-04 16:00:00,1.6639394779703578,1.5341089630044282,0.5006408174893088,1.8566676648881972,0.8976131542525042,1.8502086593419553,0.5349545097201486,0.8870197074630478,1.3498144644050727,1.1350126894152823,0.8863974997333578,1.5844447166596456,0.3720254130691805,0.6614935347262901,1.2988444771927854,0.9496270013367163,3.1547051190299094,3.7592287754202833,4.529034258679252,2.770055629317997,0.8220469001016177,3.3504032203722396,2.6729675005214673,1.4266689845063778,0.6864752472721574,1.0196585419451598,2.2762538438563453,3.5117495749439103,2.1736710731515227,7.2631205145687705
2026-01-04 17:00:00,0.9984183021480226,0.9071941151445936,0.5621179597683665,1.4917413105805728,0.6200377151380315,1.4079672341247553,0.5349545097201486,2.719059542654372,1.5321485873028717,1.3410630383175244,1.6580213662859358,2.293203987574021,1.029765293221293,1.3817966320588237,1.4397566895789187,0.7227065324535735,0.929250853630953,0.8353841723156186,3.262373108860893,0.7992487663601725,2.8798661514049253,1.1164757112254133,0.9692151713047974,1.0491149524038221,0.9110503340448324,4.540751496992843,1.1145122570669497,2.3822751949755894,5.748967760924451,7.2631205145687705
2026-01-04 18:00:00,0.9984183021480226,2.4952550889867195,0.7476825011962764,1.7353088372777739,1.6066030591099933,0.944307627777034,1.4914988296706853,2.910107081895113,1.0872051895410695,0.7081533237927381,3.7586164647603315,2.5896548884088086,0.7945877150092253,1.3817966320588237,1.2990619230111073,0.29897471808401843,1.834379832998192,1.2931642719259535,2.4986921996065083,0.6307007452130351,2.0630159766401706,2.905929102350635,1.6645351599404694,0.8720895822994071,1.702132323750574,3.8819429194439667,0.8942631066151722,1.6313377896879657,3.350870116923149,6.18120725936986
2026-01-04 19:00:00,3.0243066301673225,0.0,0.6789492187172478,1.1511535009889766,1.853945329461723,1.5807032051524614,2.353824723083175,1.0356747413872003,3.387485419615003,1.5087037212464136,2.6433710102248456,2.754498752060206,1.3163962121103092,1.3817966320588237,1.463011176675589,0.6701145616028129,1.3414263248951594,3.1526309180037493,0.0,2.809395203660873,0.6657943685217473,2.599452787286152,0.9692151713047974,0.8720895822994071,2.569698578828135,2.4603083730979347,2.996604398122866,0.0,0.0,6.268865054111182
2026-01-04 20:00:00,0.0,0.0,0.38315965487843273,0.42958405704599834,0.5278505732067508,1.5309878991731583,0.0,0.0,3.040535229492413,0.0,1.537994464832761,2.644330152333266,0.3921820129709647,1.3817966320588237,0.8228021077726065,0.4974987104349194,0.7576814259283737,1.8430662732045695,0.0,2.314633252419251,0.0,4.016715368480071,0.0,1.196956627707195,0.6825504735280307,0.0,1.854845657995997,0.0,0.0,0.0
2026-01-04 21:00:00,0.0,0.0,1.3528818163238416,1.1036319628048146,1.712797519514001,0.9511962571452774,0.0,0.0,2.166009781525198,0.0,0.0,0.0,0.8680729187683062,0.0,0.0,0.8781597373108071,2.7631686941471223,0.0,0.0,0.0,0.0,0.0,0.0,0.8720895822994071,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.174745803751856,0.0,0.0,0.0,0.0,0.0,0.0,1.9816390652207583,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-05 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.369380130451404,0.0,0.0,0.0
2026-01-05 07:00:00,0.0,0.0,0.0,0.0,4.127793203387701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.585268644792558,0.0,0.0,0.0,0.0,0.0,2.6816232899346595,0.0,0.0,0.0
2026-01-05 08:00:00,0.0,0.0,0.0,0.0,1.4836196390355656,0.0,4.882606332506281,5.785965006971089,1.717906486333813,2.4981040163506716,0.0,0.0,2.8998029012887576,3.088667024725639,0.0,1.723407463207326,0.0,0.0,4.182252178640859,0.0,1.2040144020594326,0.0,3.3753138353906946,0.0,0.0,0.0,4.506062838333057,1.4478929285495044,3.255127118992653,1.2958560465554583
2026-01-05 09:00:00,0.0,0.0,7.064187297003365,3.355946365816744,6.1047754694314555,4.529840426914746,2.9126814357354145,2.514114989125348,2.1732600720859785,3.658312628568785,0.0,4.577821022532135,2.1486558066685477,2.465767926756465,0.0,0.9709130241265929,3.4411827953239347,1.9404429722340666,5.219902699916272,2.6175567558335744,4.044933183961955,1.3798329919643728,2.7523294168950625,0.0,1.1296127796053044,2.4177471937982,3.7819055056915087,2.2386252586172484,4.205491847262909,4.25901271335155
2026-01-05 10:00:00,1.355860680035222,2.6261193490896075,4.325505392324547,1.6071953888378445,5.724648372124269,4.985791076162368,1.0850236294458404,4.778654054938818,1.6896878618217608,3.461310111425678,1.228666316989445,1.0172935605626967,3.0684447473860956,4.548662410340761,4.480859246564302,1.2763956369556488,1.9834665166589869,2.40441699499558,2.757583367049128,0.9759252373383166,4.917064349026162,3.2698721296028816,4.272367212175637,1.592548588566359,2.334042607498017,1.9399360505640275,1.0567215998431847,3.4667270949848223,4.721394697804797,1.2958560465554583
2026-01-05 11:00:00,3.148036413320394,4.045854249479196,3.865441411739706,1.454857244352577,4.408807162045882,1.576402482078127,2.8869829417601536,1.2857700015491307,3.167473383818593,5.867795568463472,2.7491288023473777,2.511141397352505,1.6959088214390325,4.720575407288109,2.410609516553383,2.7780577439123353,2.684838543869619,1.7874062755209388,1.518975799216392,2.523318938991373,1.4372923971725613,3.7154508168286013,3.749658141565319,3.3035806244588017,5.083257508223871,4.42743143698237,2.656286893310202,2.715818716374901,3.708286476236415,3.2630291233636455
2026-01-05 12:00:00,5.243133478485503,4.348220867824379,4.040984831880456,2.290595819930888,1.3750640416336415,5.963431577894177,4.381253787075619,3.0172093654543413,1.8952089867423276,3.7252111020681187,3.8339337643946036,3.4348408818275797,0.9514221680938073,3.2321520251158873,3.0082063513005632,2.2133630479975657,4.661484285635611,4.918395600700839,4.530923872807063,0.7494133936218913,4.071962583122061,4.321780064336644,3.8444417019069324,1.592548588566359,1.4710115426827823,1.8364279614966084,1.456179097941201,1.9385416219647562,4.281611414324105,3.174473386015412
2026-01-05 13:00:00,2.4407536231796083,3.005261186908414,3.3673452260271004,1.4422633559540714,6.187788187351387,3.0440269407363023,1.9293438263700282,5.785965006971089,2.1100936639809422,4.985302953999623,4.58579858949928,3.5745074424283056,1.2500268795587748,4.732775221428697,3.19106904110373,1.834611483860822,4.241764907124799,2.109602830189566,2.2820961587946393,2.387529545284694,5.418064809267447,1.5683681312346414,3.0197592443091046,1.592548588566359,2.2930048924386175,3.0877473986967767,2.9820061323729106,1.602935373674807,4.501159463059007,3.5383253736076115
2026-01-05 14:00:00,5.2905093872421505,4.406769878818863,6.464376685556042,2.244182183107502,3.785355897389707,1.3252070173098172,2.194238388479851,4.700677928905159,0.7862662264432502,5.597633577880025,5.528998426452502,2.1421398057818357,2.121511649905429,5.279485729912707,1.8555108621038559,1.781856671645498,1.2945539959697798,2.2271971830965587,2.6811503192846704,2.885883521650981,2.522594106371904,6.209248463839677,1.977988034423968,6.7724913596400835,2.871797578974316,1.0369562942768913,3.2876569239004967,1.2151930125230377,1.330029386686855,5.542140222055114
2026-01-05 15:00:00,1.3044502917529919,4.958540840733057,6.8205581079978845,5.015336294059462,4.583658735889559,4.366411530595112,4.882606332506281,2.7553528424780445,2.886143262719603,5.02446691558378,4.1502116514586955,1.7561468136602505,0.9514221680938073,2.7248811327599642,2.29741487044869,1.2233191435862454,3.977527381158141,3.5308938469468556,4.301431709176302,1.6923691200588244,2.4206056937562797,3.7289036813264542,2.851664562265045,1.5975537167182112,1.8401382165682887,1.0369562942768913,1.666734532967584,1.6878013124373756,5.660085934611597,3.2377368899283785
2026-01-05 16:00:00,3.968003322783563,7.520445301286989,6.355902488760775,2.3276714770501132,1.3750640416336415,1.4301231231448586,1.899672743544799,1.2857700015491307,2.894541620105491,4.6012045190042254,2.300649665410989,2.157000876299539,1.1769202708440454,5.450749474863496,5.825162568525139,1.18782709489894,3.313483905742835,3.3218725176919395,3.1135276467349984,1.9978124202456222,3.3337469537255644,6.209248463839677,3.4099984500840703,3.8128430466095216,3.1004681603839073,3.0438134095837754,2.3534052780434713,3.461246154539127,2.208681987336638,2.7713016038312985
2026-01-05 17:00:00,2.6595383630744958,5.091843256358996,3.4399217355059664,3.4095873902665184,2.0869019464317407,1.3252070173098172,3.035141524727061,2.596839368540996,2.584902596875585,5.867795568463472,4.191643492464004,3.6477108906742477,2.6764750244937057,5.075941258780733,6.30998881370187,1.1717783055056963,2.703718320585091,4.968248792699252,2.770841151657596,1.4494845767620985,2.9120785491860857,4.268656655317179,2.6923132458877213,1.9273716243558716,1.1296127796053044,2.8654446404088145,3.329454435265013,3.304197559241036,3.675381549233572,2.603369598845268
2026-01-05 18:00:00,1.9721396522879606,7.637613614936079,1.7808921003000895,3.3565931840412753,2.947372585837828,1.3252070173098172,3.844264911188137,2.7366754326125626,1.5794387713420708,1.9739827468659357,2.825159244290746,1.2809787256649656,0.9514221680938073,2.345786090496947,3.967817642521614,0.9282023139513865,2.9524264893052807,2.6401570013373896,4.534676265959506,0.7494133936218913,3.759179493003832,5.511912741655722,0.9494149360390305,5.821904457397043,3.5876661518322965,1.0369562942768913,3.4528327572758277,2.637486482890629,2.4734982600347406,3.7108143453100917
2026-01-05 19:00:00,2.6679314725679357,0.0,6.8568174377932625,2.9523443404968717,2.220399255535599,1.4662259228168315,2.720318914801655,4.9028510296441175,1.5632313867621503,4.053594320674537,3.296816837711759,2.915546790792252,2.443121469213379,3.6819659761747072,2.1688999260290975,2.7780577439123353,3.3359234349352285,5.8103886756140914,3.0342846317742374,2.2513381277006066,2.802027207325766,3.330414151526324,2.1505970082687367,3.2277551514370297,3.76658951209158,3.9816560708049247,2.94281377098327,1.1608970449713665,3.0605635444920503,2.565821588513001
2026-01-05 20:00:00,1.3044502917529919,0.0,5.104572512062693,0.0,3.9395575004734393,5.963431577894177,0.0,3.786446755972516,1.6433753315720876,0.0,3.0141773079919782,1.8664063198329517,2.6574111803498144,2.8336786041950406,2.2072110565134024,1.3912511964273269,0.0,1.291197483469798,3.3327483826081425,1.804202620651436,0.0,0.0,0.0,3.2001402870533697,1.1296127796053044,1.0369562942768913,2.667669338728188,0.770383798885516,1.887066693217302,2.7619857491651323
2026-01-05 21:00:00,2.113402365750627,0.0,2.5568573419403893,0.0,0.0,3.3563173096733077,0.0,0.0,0.0,0.0,2.627640864752522,0.0,0.0,4.877661394782605,2.4384344429808236,0.6192974259766145,0.0,1.4170196642677504,0.0,3.28377121125821,0.0,0.0,0.0,0.0,0.0,0.0,3.2729055618063105,2.949549669325487,5.075463114869203,2.0522630891275573
2026-01-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.627015326833704,0.6173461653138523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7740296979760886,2.5288532419331204,0.0,0.0
2026-01-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-06 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.730857258303567,0.0,0.0,0.0,0.0
2026-01-06 07:00:00,0.0,0.0,3.413481455514109,0.0,0.0,0.0,0.0,0.0,2.624675624550903,0.0,3.4488019868554933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.007630083414036,0.0,0.0,0.0,0.0
2026-01-06 08:00:00,0.0,0.0,1.5912935795575172,1.6913201360783199,0.0,0.0,3.2667426147959877,0.0,2.4093871253740753,0.0,5.150406044063704,3.8090912916515163,0.0,0.0,0.0,0.0,4.526994337800281,0.0,0.0,5.151080199018906,4.04905645089123,1.5191182543979787,0.0,0.0,0.0,1.007630083414036,0.0,3.5527552270691163,0.0,0.0
2026-01-06 09:00:00,1.359534081172543,0.0,4.269388797945431,4.102254224487669,0.0,0.0,1.3215959928448309,3.4302119962575386,3.7038079448522216,3.153104468203539,1.2445666954469972,3.164095161691601,4.649357096777117,3.7454183373955763,1.4263288645788144,7.440179874846538,4.215515090173001,0.0,1.8728684062701288,1.144684488670868,5.258906314746044,3.8435386651222814,2.3691279124460007,2.970805746588485,8.027790025369946,4.166237078348948,3.3874699165445006,4.694235906247139,0.0,4.20712309045402
