date,Distance_km_Vehicle_0,Distance_km_Vehicle_1,Distance_km_Vehicle_10,Distance_km_Vehicle_11,Distance_km_Vehicle_12,Distance_km_Vehicle_13,Distance_km_Vehicle_2,Distance_km_Vehicle_3,Distance_km_Vehicle_4,Distance_km_Vehicle_5,Distance_km_Vehicle_6,Distance_km_Vehicle_7,Distance_km_Vehicle_8,Distance_km_Vehicle_9
2026-01-07 05:00:00,0.0,0.0,6.824049545681756,4.444444444444445,0.0,0.0,0.0,0.0,5.615168688193652,0.0,7.39636412511667,0.0,0.0,3.870967741935484
2026-01-07 06:00:00,0.0,0.0,6.824049545681756,4.444444444444445,5.70557591228463,0.0,0.0,0.0,5.615168688193652,8.30733620348979,7.39636412511667,0.0,0.0,3.870967741935484
2026-01-07 07:00:00,6.275343323645865,6.569471583253685,6.824049545681756,4.444444444444445,5.70557591228463,0.0,7.578615753218081,0.0,5.615168688193652,8.30733620348979,7.39636412511667,8.7780828846263,9.59014148966449,3.870967741935484
2026-01-07 08:00:00,6.275343323645865,6.569471583253685,6.824049545681756,4.444444444444445,5.70557591228463,6.315789473684211,7.578615753218081,9.401254311884017,5.615168688193652,8.30733620348979,7.39636412511667,8.7780828846263,9.59014148966449,3.870967741935484
2026-01-07 09:00:00,6.275343323645865,6.569471583253685,6.824049545681756,4.444444444444445,5.70557591228463,6.315789473684211,7.578615753218081,9.401254311884017,5.615168688193652,8.30733620348979,7.39636412511667,8.7780828846263,9.59014148966449,3.870967741935484
2026-01-07 10:00:00,6.275343323645865,6.569471583253685,6.824049545681756,4.444444444444445,5.70557591228463,6.315789473684211,7.578615753218081,9.401254311884017,5.615168688193652,8.30733620348979,7.39636412511667,8.7780828846263,9.59014148966449,3.870967741935484
2026-01-07 11:00:00,6.275343323645865,6.569471583253685,6.824049545681756,4.444444444444445,5.70557591228463,6.315789473684211,7.578615753218081,9.401254311884017,5.615168688193652,8.30733620348979,7.39636412511667,8.7780828846263,9.59014148966449,3.870967741935484
2026-01-07 12:00:00,0.0,0.0,0.0,0.0,0.0,6.315789473684211,0.0,0.0,5.615168688193652,0.0,7.39636412511667,0.0,0.0,3.870967741935484
2026-01-07 13:00:00,7.596468233887101,5.712583985437988,6.824049545681756,0.0,0.0,5.0,7.234133218980896,5.919308270445493,7.486891584258202,0.0,8.937273317849309,7.152511980065874,0.0,6.315789473684211
2026-01-07 14:00:00,7.596468233887101,5.712583985437988,6.824049545681756,5.0,5.266685457493504,5.0,7.234133218980896,5.919308270445493,7.486891584258202,9.494098518274045,8.937273317849309,7.152511980065874,7.745883510882857,6.315789473684211
2026-01-07 15:00:00,7.596468233887101,5.712583985437988,6.824049545681756,5.0,5.266685457493504,5.0,7.234133218980896,5.919308270445493,7.486891584258202,9.494098518274045,8.937273317849309,7.152511980065874,7.745883510882857,6.315789473684211
2026-01-07 16:00:00,7.596468233887101,5.712583985437988,6.824049545681756,5.0,5.266685457493504,5.0,7.234133218980896,5.919308270445493,7.486891584258202,9.494098518274045,8.937273317849309,7.152511980065874,7.745883510882857,6.315789473684211
2026-01-07 17:00:00,7.596468233887101,5.712583985437988,6.824049545681756,5.0,5.266685457493504,5.0,7.234133218980896,5.919308270445493,7.486891584258202,9.494098518274045,8.937273317849309,7.152511980065874,7.745883510882857,6.315789473684211
2026-01-07 18:00:00,0.0,5.712583985437988,6.824049545681756,5.0,5.266685457493504,5.0,0.0,5.919308270445493,7.486891584258202,9.494098518274045,8.937273317849309,7.152511980065874,7.745883510882857,0.0
2026-01-07 19:00:00,0.0,0.0,6.824049545681756,5.0,5.266685457493504,0.0,0.0,5.919308270445493,7.486891584258202,0.0,0.0,7.152511980065874,7.745883510882857,0.0
2026-01-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.076644701592093,0.0,0.0,3.75,0.0,0.0,0.0
2026-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.076644701592093,4.535168110748632,5.542508733073908,3.75,0.0,0.0,0.0
2026-01-08 06:00:00,6.1746963720146075,5.300527441535028,4.615384615384615,0.0,6.405287054131698,9.724446719902163,0.0,7.076644701592093,4.535168110748632,5.542508733073908,3.75,0.0,5.06592458571178,5.4636077716252265
2026-01-08 07:00:00,6.1746963720146075,5.300527441535028,4.615384615384615,0.0,6.405287054131698,9.724446719902163,0.0,7.076644701592093,4.535168110748632,5.542508733073908,3.75,0.0,5.06592458571178,5.4636077716252265
2026-01-08 08:00:00,6.1746963720146075,5.300527441535028,4.615384615384615,7.550262878942692,6.405287054131698,9.724446719902163,6.666666666666667,7.076644701592093,4.535168110748632,5.542508733073908,3.75,0.0,5.06592458571178,5.4636077716252265
2026-01-08 09:00:00,6.1746963720146075,5.300527441535028,4.615384615384615,7.550262878942692,6.405287054131698,9.724446719902163,6.666666666666667,7.076644701592093,4.535168110748632,5.542508733073908,3.75,13.172563429867271,5.06592458571178,5.4636077716252265
2026-01-08 10:00:00,6.1746963720146075,5.300527441535028,4.615384615384615,7.550262878942692,6.405287054131698,9.724446719902163,6.666666666666667,7.076644701592093,4.535168110748632,5.542508733073908,3.75,13.172563429867271,5.06592458571178,5.4636077716252265
2026-01-08 11:00:00,6.1746963720146075,5.300527441535028,4.615384615384615,7.550262878942692,6.405287054131698,9.724446719902163,6.666666666666667,7.076644701592093,4.535168110748632,5.542508733073908,3.75,13.172563429867271,5.06592458571178,5.4636077716252265
2026-01-08 12:00:00,6.1746963720146075,0.0,0.0,0.0,6.405287054131698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 13:00:00,6.1746963720146075,5.300527441535028,0.0,3.9848609638864207,5.719006298331872,13.728630663391288,0.0,8.087593944676678,0.0,8.313763099610863,5.217391304347826,9.706099369375885,4.884998707650645,5.226059607641521
2026-01-08 14:00:00,6.1746963720146075,5.300527441535028,7.5,3.9848609638864207,5.719006298331872,13.728630663391288,5.0,8.087593944676678,5.039075678609591,8.313763099610863,5.217391304347826,9.706099369375885,4.884998707650645,5.226059607641521
2026-01-08 15:00:00,6.1746963720146075,5.300527441535028,7.5,3.9848609638864207,5.719006298331872,13.728630663391288,5.0,8.087593944676678,5.039075678609591,8.313763099610863,5.217391304347826,9.706099369375885,4.884998707650645,5.226059607641521
2026-01-08 16:00:00,6.1746963720146075,5.300527441535028,7.5,3.9848609638864207,5.719006298331872,13.728630663391288,5.0,8.087593944676678,5.039075678609591,8.313763099610863,5.217391304347826,9.706099369375885,4.884998707650645,5.226059607641521
2026-01-08 17:00:00,6.1746963720146075,5.300527441535028,7.5,3.9848609638864207,5.719006298331872,0.0,5.0,8.087593944676678,5.039075678609591,8.313763099610863,5.217391304347826,9.706099369375885,4.884998707650645,5.226059607641521
2026-01-08 18:00:00,6.1746963720146075,5.300527441535028,0.0,3.9848609638864207,5.719006298331872,0.0,5.0,8.087593944676678,5.039075678609591,0.0,5.217391304347826,0.0,4.884998707650645,5.226059607641521
2026-01-08 19:00:00,6.1746963720146075,0.0,0.0,3.9848609638864207,5.719006298331872,0.0,5.0,8.087593944676678,5.039075678609591,0.0,0.0,0.0,4.884998707650645,0.0
2026-01-08 20:00:00,0.0,0.0,0.0,3.9848609638864207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 21:00:00,0.0,0.0,0.0,3.9848609638864207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.982340681979675,0.0,0.0,0.0
2026-01-09 06:00:00,9.873793261336376,0.0,7.335400519331439,0.0,5.0,6.036269420260651,0.0,0.0,0.0,0.0,4.982340681979675,0.0,0.0,6.851462731822934
2026-01-09 07:00:00,9.873793261336376,9.104885352198856,7.335400519331439,9.54001103100557,5.0,6.036269420260651,6.463016439945606,0.0,6.160111084322605,0.0,4.982340681979675,5.693122118596446,0.0,6.851462731822934
2026-01-09 08:00:00,9.873793261336376,9.104885352198856,7.335400519331439,9.54001103100557,5.0,6.036269420260651,6.463016439945606,8.77289392768298,6.160111084322605,8.385893781161602,4.982340681979675,5.693122118596446,8.701968070324336,6.851462731822934
2026-01-09 09:00:00,9.873793261336376,9.104885352198856,7.335400519331439,9.54001103100557,5.0,6.036269420260651,6.463016439945606,8.77289392768298,6.160111084322605,8.385893781161602,4.982340681979675,5.693122118596446,8.701968070324336,6.851462731822934
2026-01-09 10:00:00,9.873793261336376,9.104885352198856,7.335400519331439,9.54001103100557,5.0,6.036269420260651,6.463016439945606,8.77289392768298,6.160111084322605,8.385893781161602,4.982340681979675,5.693122118596446,8.701968070324336,6.851462731822934
2026-01-09 11:00:00,9.873793261336376,9.104885352198856,7.335400519331439,9.54001103100557,5.0,6.036269420260651,6.463016439945606,8.77289392768298,6.160111084322605,8.385893781161602,4.982340681979675,5.693122118596446,8.701968070324336,6.851462731822934
2026-01-09 12:00:00,0.0,9.104885352198856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.385893781161602,0.0,5.693122118596446,8.701968070324336,0.0
2026-01-09 13:00:00,11.354862250536833,10.83914922880816,0.0,0.0,5.714285714285714,5.030224516883876,0.0,4.7852148696452605,0.0,0.0,5.154145533082422,0.0,9.185410740897911,6.324427137067324
2026-01-09 14:00:00,11.354862250536833,10.83914922880816,8.73261966587076,7.066674837781903,5.714285714285714,5.030224516883876,5.901015010385118,4.7852148696452605,6.453449707385586,5.78337502149076,5.154145533082422,4.473167378897208,9.185410740897911,6.324427137067324
2026-01-09 15:00:00,11.354862250536833,10.83914922880816,8.73261966587076,7.066674837781903,5.714285714285714,5.030224516883876,5.901015010385118,4.7852148696452605,6.453449707385586,5.78337502149076,5.154145533082422,4.473167378897208,9.185410740897911,6.324427137067324
2026-01-09 16:00:00,11.354862250536833,10.83914922880816,8.73261966587076,7.066674837781903,5.714285714285714,5.030224516883876,5.901015010385118,4.7852148696452605,6.453449707385586,5.78337502149076,5.154145533082422,4.473167378897208,9.185410740897911,6.324427137067324
2026-01-09 17:00:00,11.354862250536833,10.83914922880816,8.73261966587076,7.066674837781903,5.714285714285714,5.030224516883876,5.901015010385118,4.7852148696452605,6.453449707385586,5.78337502149076,5.154145533082422,4.473167378897208,9.185410740897911,6.324427137067324
2026-01-09 18:00:00,0.0,0.0,8.73261966587076,7.066674837781903,0.0,5.030224516883876,5.901015010385118,4.7852148696452605,6.453449707385586,5.78337502149076,5.154145533082422,4.473167378897208,0.0,6.324427137067324
2026-01-09 19:00:00,0.0,0.0,0.0,7.066674837781903,0.0,5.030224516883876,0.0,4.7852148696452605,0.0,5.78337502149076,5.154145533082422,4.473167378897208,0.0,6.324427137067324
2026-01-09 20:00:00,0.0,0.0,0.0,0.0,0.0,5.030224516883876,0.0,4.7852148696452605,0.0,5.78337502149076,5.154145533082422,4.473167378897208,0.0,0.0
2026-01-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 08:00:00,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
2026-01-10 09:00:00,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,9.25679131994519,0.0
2026-01-10 10:00:00,7.0588235294117645,13.333333333333334,0.0,10.909090909090908,15.0,13.333333333333334,17.142857142857142,12.492871754746501,15.0,10.0,8.0,10.909090909090908,9.25679131994519,0.0
2026-01-10 11:00:00,7.0588235294117645,13.333333333333334,17.142857142857142,10.909090909090908,15.0,13.333333333333334,17.142857142857142,12.492871754746501,15.0,10.0,8.0,10.909090909090908,9.25679131994519,17.142857142857142
2026-01-10 12:00:00,0.0,0.0,17.142857142857142,10.909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 13:00:00,5.0,5.217391304347826,4.615384615384615,4.615384615384615,0.0,0.0,4.285714285714286,0.0,4.615384615384615,4.137931034482759,4.615384615384615,0.0,6.037037817355559,4.444444444444445
2026-01-10 14:00:00,5.0,5.217391304347826,4.615384615384615,4.615384615384615,4.8,5.217391304347826,4.285714285714286,5.431683371628914,4.615384615384615,4.137931034482759,4.615384615384615,5.454545454545454,6.037037817355559,4.444444444444445
2026-01-10 15:00:00,5.0,5.217391304347826,4.615384615384615,4.615384615384615,4.8,5.217391304347826,4.285714285714286,5.431683371628914,4.615384615384615,4.137931034482759,4.615384615384615,5.454545454545454,6.037037817355559,4.444444444444445
2026-01-10 16:00:00,5.0,5.217391304347826,4.615384615384615,4.615384615384615,4.8,5.217391304347826,4.285714285714286,5.431683371628914,4.615384615384615,4.137931034482759,4.615384615384615,5.454545454545454,6.037037817355559,4.444444444444445
2026-01-10 17:00:00,5.0,5.217391304347826,4.615384615384615,4.615384615384615,4.8,5.217391304347826,4.285714285714286,5.431683371628914,4.615384615384615,4.137931034482759,4.615384615384615,5.454545454545454,6.037037817355559,4.444444444444445
2026-01-10 18:00:00,5.0,5.217391304347826,4.615384615384615,4.615384615384615,4.8,5.217391304347826,4.285714285714286,5.431683371628914,4.615384615384615,4.137931034482759,4.615384615384615,5.454545454545454,6.037037817355559,4.444444444444445
2026-01-10 19:00:00,0.0,0.0,4.615384615384615,4.615384615384615,4.8,0.0,4.285714285714286,0.0,4.615384615384615,4.137931034482759,4.615384615384615,0.0,0.0,4.444444444444445
2026-01-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,0.0,0.0
2026-01-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.714285714285714,0.0,0.0
2026-01-11 09:00:00,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,9.23076923076923,9.598270485303853,5.714285714285714,10.616962696508924,0.0
2026-01-11 10:00:00,0.0,10.0,14.954935700146507,10.909090909090908,0.0,10.0,14.167833220748879,13.333333333333334,0.0,9.23076923076923,9.598270485303853,5.714285714285714,10.616962696508924,15.0
2026-01-11 11:00:00,21.75442111996143,10.0,14.954935700146507,10.909090909090908,19.73140021181835,10.0,14.167833220748879,13.333333333333334,24.0,9.23076923076923,9.598270485303853,5.714285714285714,10.616962696508924,15.0
2026-01-11 12:00:00,0.0,0.0,14.954935700146507,10.909090909090908,0.0,0.0,0.0,0.0,0.0,9.23076923076923,0.0,5.714285714285714,10.616962696508924,0.0
2026-01-11 13:00:00,0.0,4.444444444444445,6.231223208394378,5.0,4.932850052954588,0.0,0.0,4.444444444444445,0.0,5.217391304347826,0.0,4.444444444444445,0.0,4.615384615384615
2026-01-11 14:00:00,5.438605279990358,4.444444444444445,6.231223208394378,5.0,4.932850052954588,5.0,6.43992419124949,4.444444444444445,6.315789473684211,5.217391304347826,5.671705286770458,4.444444444444445,6.370177617905354,4.615384615384615
2026-01-11 15:00:00,5.438605279990358,4.444444444444445,6.231223208394378,5.0,4.932850052954588,5.0,6.43992419124949,4.444444444444445,6.315789473684211,5.217391304347826,5.671705286770458,4.444444444444445,6.370177617905354,4.615384615384615
2026-01-11 16:00:00,5.438605279990358,4.444444444444445,6.231223208394378,5.0,4.932850052954588,5.0,6.43992419124949,4.444444444444445,6.315789473684211,5.217391304347826,5.671705286770458,4.444444444444445,6.370177617905354,4.615384615384615
2026-01-11 17:00:00,5.438605279990358,4.444444444444445,6.231223208394378,5.0,4.932850052954588,5.0,6.43992419124949,4.444444444444445,6.315789473684211,5.217391304347826,5.671705286770458,4.444444444444445,6.370177617905354,4.615384615384615
2026-01-11 18:00:00,5.438605279990358,4.444444444444445,6.231223208394378,5.0,4.932850052954588,5.0,6.43992419124949,4.444444444444445,0.0,5.217391304347826,5.671705286770458,4.444444444444445,6.370177617905354,4.615384615384615
2026-01-11 19:00:00,5.438605279990358,4.444444444444445,0.0,0.0,4.932850052954588,5.0,0.0,4.444444444444445,0.0,0.0,0.0,4.444444444444445,6.370177617905354,0.0
2026-01-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2026-01-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.634316820533834,0.0,4.615384615384615,5.8593435206545275,6.990266726600046,4.0,0.0,5.796666894812901
2026-01-12 07:00:00,6.2868505418335765,7.139071355708971,0.0,5.714285714285714,0.0,5.679386278021625,4.634316820533834,7.485700622856994,4.615384615384615,5.8593435206545275,6.990266726600046,4.0,8.294421785203552,5.796666894812901
2026-01-12 08:00:00,6.2868505418335765,7.139071355708971,6.666666666666667,5.714285714285714,9.292656655266732,5.679386278021625,4.634316820533834,7.485700622856994,4.615384615384615,5.8593435206545275,6.990266726600046,4.0,8.294421785203552,5.796666894812901
2026-01-12 09:00:00,6.2868505418335765,7.139071355708971,6.666666666666667,5.714285714285714,9.292656655266732,5.679386278021625,4.634316820533834,7.485700622856994,4.615384615384615,5.8593435206545275,6.990266726600046,4.0,8.294421785203552,5.796666894812901
2026-01-12 10:00:00,6.2868505418335765,7.139071355708971,6.666666666666667,5.714285714285714,9.292656655266732,5.679386278021625,4.634316820533834,7.485700622856994,4.615384615384615,5.8593435206545275,6.990266726600046,4.0,8.294421785203552,5.796666894812901
2026-01-12 11:00:00,6.2868505418335765,7.139071355708971,6.666666666666667,5.714285714285714,9.292656655266732,5.679386278021625,4.634316820533834,7.485700622856994,4.615384615384615,5.8593435206545275,6.990266726600046,4.0,8.294421785203552,5.796666894812901
2026-01-12 12:00:00,6.2868505418335765,0.0,6.666666666666667,0.0,9.292656655266732,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.796666894812901
2026-01-12 13:00:00,5.029480433466861,7.932301506343301,4.285714285714286,6.315789473684211,7.434125324213386,6.247324905823787,5.020509888911653,7.485700622856994,3.6363636363636362,4.8491118791623675,0.0,4.8,9.167518815224978,0.0
2026-01-12 14:00:00,5.029480433466861,7.932301506343301,4.285714285714286,6.315789473684211,7.434125324213386,6.247324905823787,5.020509888911653,7.485700622856994,3.6363636363636362,4.8491118791623675,7.65600641484767,4.8,9.167518815224978,6.492266922190449
2026-01-12 15:00:00,5.029480433466861,7.932301506343301,4.285714285714286,6.315789473684211,7.434125324213386,6.247324905823787,5.020509888911653,7.485700622856994,3.6363636363636362,4.8491118791623675,7.65600641484767,4.8,9.167518815224978,6.492266922190449
2026-01-12 16:00:00,5.029480433466861,7.932301506343301,4.285714285714286,6.315789473684211,7.434125324213386,6.247324905823787,5.020509888911653,7.485700622856994,3.6363636363636362,4.8491118791623675,7.65600641484767,4.8,9.167518815224978,6.492266922190449
2026-01-12 17:00:00,5.029480433466861,7.932301506343301,4.285714285714286,6.315789473684211,7.434125324213386,6.247324905823787,5.020509888911653,7.485700622856994,3.6363636363636362,4.8491118791623675,7.65600641484767,4.8,9.167518815224978,6.492266922190449
2026-01-12 18:00:00,5.029480433466861,0.0,4.285714285714286,0.0,7.434125324213386,0.0,5.020509888911653,7.485700622856994,3.6363636363636362,4.8491118791623675,7.65600641484767,4.8,0.0,6.492266922190449
2026-01-12 19:00:00,5.029480433466861,0.0,4.285714285714286,0.0,0.0,0.0,0.0,0.0,3.6363636363636362,4.8491118791623675,0.0,4.8,0.0,6.492266922190449
2026-01-12 20:00:00,5.029480433466861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6363636363636362,0.0,0.0,0.0,0.0,0.0
2026-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.422454161424358,0.0,0.0,0.0
2026-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.422454161424358,0.0,0.0,0.0
2026-01-13 05:00:00,5.808843256886626,0.0,5.7950769189883315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.422454161424358,0.0,0.0,0.0
2026-01-13 06:00:00,5.808843256886626,5.96762756139993,5.7950769189883315,6.4675034563327065,6.32950726500926,0.0,0.0,0.0,0.0,4.615384615384615,4.422454161424358,5.810393317015568,0.0,0.0
2026-01-13 07:00:00,5.808843256886626,5.96762756139993,5.7950769189883315,6.4675034563327065,6.32950726500926,7.358836722943359,10.31814376929704,8.036484184515983,5.0,4.615384615384615,4.422454161424358,5.810393317015568,6.0,7.602227982467746
2026-01-13 08:00:00,5.808843256886626,5.96762756139993,5.7950769189883315,6.4675034563327065,6.32950726500926,7.358836722943359,10.31814376929704,8.036484184515983,5.0,4.615384615384615,4.422454161424358,5.810393317015568,6.0,7.602227982467746
