date,Consumption_kWh_Vehicle_0,Consumption_kWh_Vehicle_1,Consumption_kWh_Vehicle_10,Consumption_kWh_Vehicle_11,Consumption_kWh_Vehicle_2,Consumption_kWh_Vehicle_3,Consumption_kWh_Vehicle_4,Consumption_kWh_Vehicle_5,Consumption_kWh_Vehicle_6,Consumption_kWh_Vehicle_7,Consumption_kWh_Vehicle_8,Consumption_kWh_Vehicle_9
2026-01-07 09:00:00,1.2868052698205297,4.9646221506383394,2.0185942239787513,0.0,1.9335907740963398,3.85820399995482,3.887099666779444,0.8829788910277979,1.1619552976394745,3.9130446863108532,2.082830159459267,0.0
2026-01-07 10:00:00,1.3885162765094672,5.784721631738266,5.352571741238237,2.1594162224520645,1.8846218932042396,5.352971387869328,3.486481476942956,1.853351276021466,3.9701933098509103,3.024477369422858,1.7461488768047442,2.205061390485414
2026-01-07 11:00:00,0.9561502262115212,4.4415502082195335,1.6837457097355704,1.5874908288085636,2.395172617599213,4.427437366475264,1.3106115871785369,0.8829788910277979,2.7377023364684017,1.7012506064586885,2.8818029833633987,1.9787360388172994
2026-01-07 12:00:00,1.6253071846936185,7.84565852393276,7.5768556938100655,1.3284426295416831,1.3863323286290847,2.1911617571249633,3.5072816375266145,0.8829788910277979,1.1619552976394745,5.0590527550041,3.8585545481731316,1.9787360388172994
2026-01-07 13:00:00,2.3631534135929266,3.550496461002523,3.614240980465619,5.977991832937573,1.3863323286290847,5.273504178781113,2.2686066353123495,1.8180058687874638,2.2385186993884707,5.450002233801577,3.4107277469685866,6.261612731446083
2026-01-07 14:00:00,4.297554643229144,1.7654565968085036,4.755149992551561,4.543211514528741,5.401842165063739,3.362248914944524,5.597278977041498,1.097972049991764,3.72061173528859,1.6478847926149762,4.379020747852432,8.324342369112543
2026-01-07 15:00:00,2.0636578041159925,2.619586786567898,6.064184141527015,1.3284426295416831,3.26389019818008,4.463620505163079,4.43749826625008,3.686354754120651,2.949999838621711,3.4324730415053213,3.7191974798361085,3.6288052871607546
2026-01-07 16:00:00,2.1719490541644673,5.626746885997255,1.6837457097355704,3.120609804326444,4.682205394742769,6.442188798409351,2.2225146996079808,2.35985449806165,1.1619552976394745,1.5772765434643476,1.5448310953443873,4.711024850045393
2026-01-07 17:00:00,1.7386457152176507,1.8904881600882983,1.6837457097355704,5.977991832937573,3.3069062433240104,3.0825664756583397,1.3106115871785369,0.8829788910277979,1.1619552976394745,4.140204844777912,2.4138957543585073,5.220919330958713
2026-01-07 18:00:00,0.9561502262115212,3.0013161763840466,5.915065558142277,1.3284426295416831,1.3863323286290847,1.4315975107576338,1.4437911097288396,0.8829788910277979,1.1619552976394745,1.2111116075114616,2.0826707624186507,4.734379442177103
2026-01-07 19:00:00,1.8012039807945008,0.0,2.0613132060325587,5.682920193771893,5.152882354023405,2.0663930750996755,1.9490616655504176,0.8829788910277979,3.4614757733229493,1.762248439321493,1.7848106838933098,0.0
2026-01-07 20:00:00,1.9144175952198568,0.0,0.0,3.427125426137746,3.0742756418835215,2.0322610241804564,1.3106115871785369,1.082656004527953,3.389843438905898,0.0,2.6667991865442433,0.0
2026-01-07 21:00:00,0.0,0.0,0.0,5.04336164766857,0.0,0.0,3.674668551368626,1.3178187050913754,2.951081913266406,0.0,2.4443707200626648,0.0
2026-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,1.2139373909401874,0.0,0.0,0.0,0.0,1.432603956208703
2026-01-08 08:00:00,0.0,1.0018524226620367,1.4295832633251644,2.1530615929910355,0.9665378349760402,0.0,2.9727891241008937,4.495821553928669,3.7793791528223157,3.838527554664386,0.0,3.6735239702210167
2026-01-08 09:00:00,0.0,1.0018524226620367,1.8594187441975456,0.9429637576258579,2.2477081801533494,2.9971217312844844,4.4201750157710515,4.14073431313575,1.22643952634186,5.668193103268175,1.6767869801263315,2.9255736593680006
2026-01-08 10:00:00,0.0,3.2313032857613337,2.813117028723551,1.416729739217752,1.074283108356701,0.9745169398730744,4.7179830781036145,4.345125212780744,3.5435266976136397,4.871078689890485,4.430817510374646,1.8781548301693813
2026-01-08 11:00:00,1.3912589846864971,4.3032666913050415,4.228837398731832,3.4491817623491228,2.283769131295369,2.357652940144788,5.073156139283641,4.856315880558308,1.22643952634186,4.422265756546954,1.6252653757270186,0.8163386600491149
2026-01-08 12:00:00,4.8415160748353445,1.0018524226620367,2.087017500614915,2.3264725407702165,3.170583595041857,1.1652637932065146,1.1273680309519203,2.6317585647963115,4.1550340723127395,5.581004677090948,1.7949510460142668,2.510062547827891
2026-01-08 13:00:00,4.099189597683049,1.0018524226620367,1.6306074654106162,0.7757787305155202,2.53003488096154,1.3865169571758142,1.1273680309519203,5.141455646765294,1.22643952634186,5.433197775720511,4.430817510374646,1.9308616105663179
2026-01-08 14:00:00,4.173441114872425,1.184155913270956,3.8085455312113408,3.491004287319841,2.9551805708071686,0.9745169398730744,1.4352165012549938,4.163569211800058,2.5123973890745104,1.8838331915775877,2.8706053803597142,1.0869382372090937
2026-01-08 15:00:00,1.3912589846864971,2.9352418421949737,1.9107680270938328,1.6192731133407872,1.8593717656882218,0.9745169398730744,1.2953224015426439,2.83349759916897,3.6068100206192475,2.597738841806438,2.3356956557132182,0.8163386600491149
2026-01-08 16:00:00,5.335219758251314,3.551064388996585,3.4627413560216476,3.491004287319841,1.030337760548459,3.53754728589548,1.5495634689921232,1.564466165057196,5.264652450109751,3.9149118745120277,2.6665650171909263,2.0922596581175057
2026-01-08 17:00:00,1.3912589846864971,1.3802504001607045,3.187903911729996,1.919304462571413,0.9869241669857036,0.9745169398730744,2.294929518248735,1.5941325817657284,2.7996942770986193,2.528841290421992,0.984626113416588,1.2044468947043299
2026-01-08 18:00:00,3.785699079708678,1.0018524226620367,3.376351639351967,3.2200971551301203,2.889344130301692,0.9745169398730744,3.0448135966318635,2.252740478380942,4.32024723985199,3.8689356733887457,2.8061807164133956,2.5657383637755253
2026-01-08 19:00:00,6.260665431089237,1.0018524226620367,4.395111067663229,1.6437389229992636,1.1455589593302058,2.2992385566500744,5.073156139283641,1.2497482550080583,4.266450078542751,1.327350062105066,4.430817510374646,1.358433312237502
2026-01-08 20:00:00,1.3912589846864971,1.7324144903989172,4.603331349497373,1.7599588154715295,3.9626888626648493,0.9745169398730744,2.4198884427005676,1.8726712512291719,0.0,1.259598467392928,0.0,1.510628545293978
2026-01-08 21:00:00,0.0,1.0018524226620367,0.0,0.7757787305155202,2.2510889093358917,1.6417105767152216,2.6493366424559355,4.644130152786494,0.0,4.430989885267666,0.0,0.0
2026-01-08 22:00:00,0.0,0.0,0.0,0.0,2.1705861214033657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 07:00:00,0.0,2.238749046992341,0.0,0.0,0.0,0.0,0.8733196096313638,0.0,0.0,3.9201018212754573,0.0,0.0
2026-01-09 08:00:00,1.5817488082541822,3.4886048840797534,2.686778093241246,0.0,0.0,0.0,1.8708311854783122,1.0364511116363737,0.0,1.9397766714777847,0.0,0.0
2026-01-09 09:00:00,0.785537282913722,2.9689327772236056,1.3378662020910717,0.0,3.508112579854269,0.0,2.743460253974237,1.0364511116363737,4.317957646497222,4.190377475275971,0.0,2.2301371149769786
2026-01-09 10:00:00,2.0160450409409405,5.516469754700671,1.5280542426841037,1.7447495792951153,1.0419324012941997,3.5434862906854154,3.806462293526383,3.81687784450022,6.079761998479547,4.35341310181609,2.3911380284665293,2.174842079305504
2026-01-09 11:00:00,0.785537282913722,2.4181503487540765,2.744137185490584,2.0773039669761366,1.0419324012941997,2.5263401012498075,2.5776784515610607,1.2616279423269234,2.8471300132804482,5.89076718365875,1.4945388715060361,2.8937421804601793
2026-01-09 12:00:00,3.1701617547486913,3.5174349927618667,2.702809553809867,0.6336727535737938,4.688695805823898,6.50667565689758,0.8733196096313638,4.225671193899365,4.512610767872253,3.551234481770259,1.0295030769248412,2.989914658229702
2026-01-09 13:00:00,0.785537282913722,2.824379397541263,1.3820509300060522,2.361487828845831,1.0419324012941997,3.608160667592,0.8733196096313638,1.0364511116363737,4.054453234756274,3.2768616685381753,3.845007901948728,3.7129969049342937
2026-01-09 14:00:00,1.1628984199675492,3.2562188333139277,1.989546283006599,1.3106469654712036,1.0419324012941997,8.285257128344353,1.0586678455019216,4.664030002363682,1.4332248419340672,6.090744746995087,1.013749047939663,3.9588827425187914
2026-01-09 15:00:00,2.380532245886126,3.037005857535338,1.4724761097205796,2.2361163694086605,1.666854743181014,1.9827660094323165,2.6841197302883453,2.244198924013543,5.947917540947163,5.590756195263922,2.425589014712198,3.172122079004002
2026-01-09 16:00:00,0.785537282913722,5.38586828237489,1.2638966402944398,2.628435150143638,3.449566369028724,4.912535548994021,2.3634205776646877,1.0364511116363737,4.467557857203684,2.806447988195682,0.8544462004330508,3.252457687141672
2026-01-09 17:00:00,1.7521274067302484,1.281454584140066,2.480799073101124,2.2977019479895646,1.0419324012941997,4.104481546008368,2.3644950382071244,1.0364511116363737,4.105122984732343,1.353498832665575,1.808379781591235,5.154865610715336
2026-01-09 18:00:00,2.909826369940197,1.281454584140066,1.1880152289031416,1.753389825816302,1.1913619090813004,1.9827660094323165,0.8733196096313638,3.6249126228998367,2.011999176648183,5.424880501555284,1.7318426191805263,4.252736581717251
2026-01-09 19:00:00,0.785537282913722,5.19337578757551,2.0466856189159306,2.7816818257550042,1.0419324012941997,0.0,0.8733196096313638,1.0364511116363737,2.4805555472723477,4.4611675984668535,1.3419704934300067,3.9991056990379383
2026-01-09 20:00:00,0.0,0.0,0.0,2.585001379491637,1.0419324012941997,0.0,2.4512077548223887,3.109166215769098,0.0,4.481415986951261,2.7462640712956468,0.0
2026-01-09 21:00:00,0.0,0.0,0.0,2.8515273910820724,2.0162252797385984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2468411568375855,0.0,0.0
2026-01-10 07:00:00,0.0,2.2193195598946547,0.0,0.0,0.0,0.0,0.0,0.0,1.6319974076380075,0.7589526603882885,0.0,1.0126395659311225
2026-01-10 08:00:00,0.0,1.5800997746650702,2.66752747293359,1.9490212040486115,0.0,1.0812200097785782,0.0,0.0,0.9855012964749723,2.188391812209466,2.090172361917894,1.2648979135774834
2026-01-10 09:00:00,0.39852058640883714,2.3584305177529092,2.9010701689891714,2.0402582713397566,1.40085919373966,0.4686544947797679,0.3701296344083604,0.6038026361748839,3.2123935287608893,2.4044776736703724,1.7408006445454542,0.43750210499951425
2026-01-10 10:00:00,1.0490856121680492,0.8206403713135403,2.963384274350866,2.18375844550988,3.0614967439805048,1.5394872359660676,1.250582694295493,1.5852073609013775,1.4240109759029664,1.1054628026245041,1.8878709253145158,1.675552948209641
2026-01-10 11:00:00,0.9267134267742274,3.1666636718585925,1.634524168410417,2.9642484623965437,3.788259286914626,0.917228474237514,0.45361258951417605,0.6038026361748839,2.4846716602023577,3.0047072573333353,1.401098988470385,0.8160494597073445
2026-01-10 12:00:00,0.9014227770440638,1.8229267311102955,1.4055845915602665,3.7750948975073175,1.0232967901987429,1.3404377689492535,0.6672409974361682,1.4647082388520998,3.5668371839244446,2.7752974108969517,2.303820612710983,1.9687594724978141
2026-01-10 13:00:00,0.9536206309312883,3.6130517668672013,3.1800942439649846,0.8879502415169049,2.2684887147167414,0.5286997089606111,0.6932650301401315,1.1020437285633635,3.4267712554218024,1.925221238322745,1.3411776506940145,1.47592210584661
2026-01-10 14:00:00,0.39852058640883714,2.173309658057881,2.2972992899197315,2.8313335341492114,0.8992379385552621,0.8655991264794536,0.8709251411212516,0.6038026361748839,1.43828958677112,3.235586536231149,0.9453419648848791,0.753047512146682
2026-01-10 15:00:00,0.8915010315428925,1.2152774749728565,0.8477753010364146,1.6087565450329295,0.8992379385552621,0.569042091683886,1.2904606379476797,1.8148273258322187,3.827754023333716,2.3992141531814117,0.8008626501674637,1.779015407305179
2026-01-10 16:00:00,0.9245852659047827,0.8206403713135403,0.7177968555913656,0.8879502415169049,2.238011845738111,1.337187514182202,0.3701296344083604,0.6038026361748839,4.280165404756769,3.2912622589569276,0.6410649959152257,0.7275300647729033
2026-01-10 17:00:00,0.39852058640883714,0.8206403713135403,0.7225278825894047,1.9823456953822365,1.18234744245004,0.4686544947797679,1.0061208984570649,0.6038026361748839,1.837331457234847,2.127149562561153,1.232561547873569,0.9267518842961303
2026-01-10 18:00:00,1.7801046647781826,0.8206403713135403,1.278618420791261,0.8879502415169049,1.1713062669086989,0.7058548205848431,0.3701296344083604,0.6038026361748839,1.7022773976894048,2.318099800602522,1.3270878208413608,0.9502797461904926
2026-01-10 19:00:00,1.0229154427346208,2.2137708948671806,1.8115981582846474,0.0,2.3164856122685373,1.4457082264186263,0.5714177422068901,1.153832671383934,4.430665884144471,2.308213178618782,2.303820612710983,1.8959453952192271
2026-01-10 20:00:00,0.39852058640883714,0.0,0.0,0.0,0.8992379385552621,1.3530410379632212,0.0,2.3843081888648263,0.0,0.7817223872715496,0.0,0.43750210499951425
2026-01-10 21:00:00,1.1223119521559402,0.0,0.0,0.0,0.0,0.0,0.0,0.9884349492089001,0.0,0.0,0.0,1.1441146283218058
2026-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43750210499951425
2026-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 07:00:00,1.2855743348511732,0.0,0.0,0.27211633417630704,0.0,0.0,1.664153502352985,0.0,0.0,0.0,0.0,0.0
2026-01-11 08:00:00,0.9869076008381025,0.6741746799884849,0.0,1.122069513044,1.2531298204400847,0.0,0.721541410451281,0.510598613718447,1.7084814770291366,0.0,0.0,0.36948251351517614
2026-01-11 09:00:00,1.2089184199016234,0.5184027209636379,5.088674355896745,0.24934878067644445,0.5645766273278406,0.9206973697376061,0.721541410451281,0.510598613718447,0.6892076552864125,0.0,2.070382540566707,1.066790598589384
2026-01-11 10:00:00,1.7882749477464999,1.5177553537695858,4.542339901554235,0.8690804524646125,0.9497508690375907,0.29271378601147824,1.3342477178850596,1.237546297724517,1.5568530333637987,1.3969183439491957,0.8830016921436348,0.7282529347323603
2026-01-11 11:00:00,0.6298881468739709,0.8256643937882456,5.515686883717388,1.0829295012712434,0.5645766273278406,0.29271378601147824,3.246936347030764,0.510598613718447,1.97418048968075,0.6831723345576849,1.5252780473985248,1.226400953319501
2026-01-11 12:00:00,0.39739443283255554,0.4474867980318023,1.3392626789301616,0.638637967347652,1.3546286818077453,0.4629724370242115,0.721541410451281,1.5415464815569628,0.6469800829850426,1.8811775670717896,1.5524176248388826,1.4227459294756533
2026-01-11 13:00:00,0.39739443283255554,0.602567215034656,2.3821363556121504,0.5395854601926904,0.5645766273278406,0.5225504711530627,1.527683730155,1.3354893554739844,0.959969410486242,0.4180394593492866,0.9249986763189958,1.2644821541232336
2026-01-11 14:00:00,0.39739443283255554,1.4311402143752745,3.1080236801042793,0.48237537763388677,0.5645766273278406,0.8007407142220174,0.721541410451281,2.1935422581835096,1.2458561988336456,0.8495732633080612,0.8755766954502183,0.8775977529646928
2026-01-11 15:00:00,0.7211739975751591,0.9982767628141721,1.3392626789301616,0.9240576289507775,0.8709324004663057,0.4044824036662814,0.7757273267907367,0.510598613718447,0.5048352258830032,0.5760430871364708,1.0765494984506105,0.36948251351517614
2026-01-11 16:00:00,0.9480529484532909,0.4474867980318023,4.0144655113078285,1.122069513044,1.6858542390684068,0.29271378601147824,1.4176093712012283,1.4094650352515234,1.7302977942139421,1.5113215666127857,1.2430540771698544,0.39668545914149905
2026-01-11 17:00:00,0.9130864092017008,1.106862008288037,2.7449214844347107,1.122069513044,2.191153815933132,0.3493669874798617,1.5704717703938853,1.2383132514252537,1.0701186187508684,0.6629357790924386,1.9060639607025769,1.0703506744396514
2026-01-11 18:00:00,1.2116974057439982,1.14887381965204,4.134549205660524,1.032197085989862,1.23606593483875,0.7673539268988442,1.2446582693200987,1.156899846290713,1.3379266225756843,0.4180394593492866,1.9793844718974767,1.297006271706306
2026-01-11 19:00:00,0.7700501014858061,0.0,0.0,1.122069513044,1.001065928609515,0.29271378601147824,2.0809928302280905,0.510598613718447,2.036732509917701,1.1102448641522147,1.485478080993577,0.6499354736280194
2026-01-11 20:00:00,1.5514572790543044,0.0,0.0,0.3221396098906518,0.0,0.0,1.8375438534502548,0.6777252552174033,0.0,1.3799438631727856,1.0322160983742392,1.6184663384535716
2026-01-11 21:00:00,0.6194359583676007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5095359839978476,1.6626713108182927
2026-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57239893601206,0.0
2026-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 07:00:00,0.0,0.0,0.0,1.6553792017071471,2.598348528560962,0.0,0.0,0.0,0.0,0.0,2.3818068647297412,0.0
2026-01-12 08:00:00,0.0,0.0,0.0,3.311491149344814,0.8714229847490309,0.0,1.0981827168319467,1.2868464111008562,0.0,0.0,1.5334460130604415,0.0
2026-01-12 09:00:00,0.0,2.1442728270378666,3.9782754171893098,1.0026407321134767,1.5020073897462207,2.2021671862525025,1.3121122193969146,2.0008726929531555,0.0,2.3313919603289808,1.0967839383037812,4.88543825539763
2026-01-12 10:00:00,0.0,2.0326671629265314,1.1767170676308019,1.0026407321134767,2.3261273480109015,4.865553957029354,2.371979227920948,5.731093003749173,3.678833588420642,1.6163458981486984,1.0967839383037812,4.319129628453163
2026-01-12 11:00:00,3.124173580678202,1.0391274881815333,1.1767170676308019,2.963133357868542,0.8714229847490309,3.1312422983616353,3.396136091536109,4.368796978509374,4.965359680136718,1.5408421316050933,1.1957373462023861,2.0434424837382807
2026-01-12 12:00:00,1.9566842969303495,2.9022510281441947,3.4988782298053436,1.0092295564963598,1.6805911446719632,1.3358628713510476,1.0329083542338295,2.8267756328497633,5.648406457571077,2.3869336685497746,3.8029304119463974,4.282925786146015
2026-01-12 13:00:00,3.507079194004948,1.0893168367645458,1.358579158952572,2.6193434413202388,1.1646165404791686,1.3358628713510476,1.03320450573883,5.590137657817205,5.882801448029912,1.5101240074819764,4.32943918721322,3.443422592893657
2026-01-12 14:00:00,3.1089009053168244,1.551535400369646,4.728719680819397,1.0026407321134767,2.575493427169968,4.296367177115203,1.0329083542338295,1.2868464111008562,6.814966984855398,1.121960239895548,1.6652546823387664,1.605068420982417
2026-01-12 15:00:00,2.2058055080113546,1.0391274881815333,3.840263214048629,4.310288972353581,3.921403431370639,3.625569443722198,1.0329083542338295,1.2868464111008562,4.425537193425429,1.9477553858299435,4.168891721212517,4.661487231310056
2026-01-12 16:00:00,1.211589256191989,1.346081987807059,5.295226804338609,3.7949486077326133,1.9254333466033025,1.917907626987158,1.3139514226829943,1.8404090821622878,1.6779347902703745,3.2154080542167067,2.769844904679026,6.212039178868382
2026-01-12 17:00:00,1.211589256191989,4.6760736968169,2.7208240764300697,2.523033350807924,0.8714229847490309,1.3358628713510476,1.0329083542338295,3.1950160404676384,5.366631544405401,1.8943642748156249,1.2130353155917015,1.3804531508596407
2026-01-12 18:00:00,1.5877963109266136,3.9421825010708726,4.8470349885113295,2.559213743405462,1.2170816258990722,5.332532978270314,2.4370004023140237,1.2868464111008562,7.550706556216684,2.470316189775841,1.7494641587966917,1.5881310127045538
2026-01-12 19:00:00,3.7425802561563146,0.0,0.0,2.396019882741229,3.921403431370639,4.6183042873428235,1.0329083542338295,1.6447793956453873,0.0,0.854012598572546,1.8400323152070808,6.212039178868382
2026-01-12 20:00:00,0.0,0.0,0.0,4.2465954792907805,3.921403431370639,0.0,2.1056711224708424,2.6703342065365625,0.0,0.854012598572546,0.0,4.187893820587259
2026-01-12 21:00:00,0.0,0.0,0.0,2.8608236416023813,0.8714229847490309,0.0,0.0,0.0,0.0,1.0835998822896664,0.0,0.0
2026-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.854012598572546,0.0,0.0
2026-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 07:00:00,0.0,1.0777883523051621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 08:00:00,0.0,2.119233133686008,0.0,3.836089920497015,3.840572632136054,0.0,0.0,0.0,1.806264197321131,0.0,2.4358463202341594,0.0
2026-01-13 09:00:00,1.2793214946316112,2.9883659796815385,1.0887858499473033,4.130398517250572,2.3800226460841754,4.676857014809024,5.3184638914783156,4.47153162701294,1.1438500508940959,1.2140421899722351,0.9084931966332986,3.2789607865936343
2026-01-13 10:00:00,2.7247434007830607,1.5496171441928677,2.142737486262666,1.0320208893500842,2.148803089376999,4.730921870016773,1.1818808647729588,3.998013254784986,1.8746625172258802,3.5007960269987115,3.2603471026304867,3.559944271397103
2026-01-13 11:00:00,2.557945631984889,1.8331974319473507,1.074128933368707,3.0845291846033116,2.996001673116726,1.9848617184118829,4.273736208925453,6.257269251737201,2.356319914860278,2.975033268740597,1.9919048788710763,4.711796686632927
2026-01-13 12:00:00,1.2793214946316112,2.6773479288103057,1.62811315715072,2.5414200966685545,2.2028566698534227,3.6379988541567174,1.5872622109687138,5.090491728776433,3.590385701618829,4.707648263316232,1.9129494038561659,4.524624490285568
2026-01-13 13:00:00,3.0810919774131467,3.2410360840817063,0.8364468608955024,1.4100626242132301,1.8183039046680598,2.789327687621748,2.0931615680506055,5.334630235360406,2.062694055704392,3.8094176344849244,1.223278129400322,2.260932382950248
2026-01-13 14:00:00,3.4355806180628705,1.204220404326164,0.8364468608955024,2.486773686515066,2.1128953804638653,4.142471813353591,1.1818808647729588,4.612952449158262,2.757286140796784,1.2417888466336977,1.3367166433489972,6.2686436186620185
2026-01-13 15:00:00,4.347601323215605,1.620667536254067,2.386759667886415,3.8114258075539125,2.1619953442288122,1.691118406906395,3.2804153248142796,1.422801309983819,2.721905652484837,2.956697262765195,1.870044291876913,5.800775005933589
