date,Distance_km_Vehicle_0,Distance_km_Vehicle_1,Distance_km_Vehicle_10,Distance_km_Vehicle_11,Distance_km_Vehicle_2,Distance_km_Vehicle_3,Distance_km_Vehicle_4,Distance_km_Vehicle_5,Distance_km_Vehicle_6,Distance_km_Vehicle_7,Distance_km_Vehicle_8,Distance_km_Vehicle_9
2026-01-07 14:00:00,7.453872744403372,13.591667136787171,13.125998310988896,10.356157471277688,10.807448950775637,11.160323319351905,10.217151782598851,6.883450015792416,9.05827001433347,9.441478498027532,7.586130878413588,15.42565825304329
2026-01-07 15:00:00,7.453872744403372,13.591667136787171,13.125998310988896,10.356157471277688,10.807448950775637,11.160323319351905,10.217151782598851,6.883450015792416,9.05827001433347,9.441478498027532,7.586130878413588,15.42565825304329
2026-01-07 16:00:00,7.453872744403372,13.591667136787171,13.125998310988896,10.356157471277688,10.807448950775637,11.160323319351905,10.217151782598851,6.883450015792416,9.05827001433347,9.441478498027532,7.586130878413588,15.42565825304329
2026-01-07 17:00:00,7.453872744403372,13.591667136787171,13.125998310988896,10.356157471277688,10.807448950775637,11.160323319351905,10.217151782598851,6.883450015792416,9.05827001433347,9.441478498027532,7.586130878413588,15.42565825304329
2026-01-07 18:00:00,7.453872744403372,13.591667136787171,13.125998310988896,10.356157471277688,10.807448950775637,11.160323319351905,10.217151782598851,6.883450015792416,9.05827001433347,9.441478498027532,7.586130878413588,15.42565825304329
2026-01-07 19:00:00,7.453872744403372,0.0,13.125998310988896,10.356157471277688,10.807448950775637,11.160323319351905,10.217151782598851,6.883450015792416,9.05827001433347,9.441478498027532,7.586130878413588,0.0
2026-01-07 20:00:00,7.453872744403372,0.0,0.0,10.356157471277688,10.807448950775637,11.160323319351905,10.217151782598851,6.883450015792416,9.05827001433347,0.0,7.586130878413588,0.0
2026-01-07 21:00:00,0.0,0.0,0.0,10.356157471277688,0.0,0.0,10.217151782598851,6.883450015792416,9.05827001433347,0.0,7.586130878413588,0.0
2026-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,9.581694634049583,0.0,0.0,0.0,0.0,6.938202560130444
2026-01-08 08:00:00,0.0,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,0.0,9.581694634049583,10.621825189430298,10.423720298874859,10.705543837255233,0.0,6.938202560130444
2026-01-08 09:00:00,0.0,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,10.423720298874859,10.705543837255233,8.368506546617848,6.938202560130444
2026-01-08 10:00:00,0.0,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,10.423720298874859,10.705543837255233,8.368506546617848,6.938202560130444
2026-01-08 11:00:00,11.824549199685796,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,10.423720298874859,10.705543837255233,8.368506546617848,6.938202560130444
2026-01-08 12:00:00,11.824549199685796,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,10.423720298874859,10.705543837255233,8.368506546617848,6.938202560130444
2026-01-08 13:00:00,11.824549199685796,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,10.423720298874859,10.705543837255233,8.368506546617848,6.938202560130444
2026-01-08 14:00:00,11.824549199685796,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,10.423720298874859,10.705543837255233,8.368506546617848,6.938202560130444
2026-01-08 15:00:00,11.824549199685796,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,10.423720298874859,10.705543837255233,8.368506546617848,6.938202560130444
2026-01-08 16:00:00,11.824549199685796,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,10.423720298874859,10.705543837255233,8.368506546617848,6.938202560130444
2026-01-08 17:00:00,11.824549199685796,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,10.423720298874859,10.705543837255233,8.368506546617848,6.938202560130444
2026-01-08 18:00:00,11.824549199685796,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,10.423720298874859,10.705543837255233,8.368506546617848,6.938202560130444
2026-01-08 19:00:00,11.824549199685796,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,10.423720298874859,10.705543837255233,8.368506546617848,6.938202560130444
2026-01-08 20:00:00,11.824549199685796,8.514915909248279,8.694334272246442,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,0.0,10.705543837255233,0.0,6.938202560130444
2026-01-08 21:00:00,0.0,8.514915909248279,0.0,6.593476748771999,8.214771159668256,8.28258694340294,9.581694634049583,10.621825189430298,0.0,10.705543837255233,0.0,0.0
2026-01-08 22:00:00,0.0,0.0,0.0,0.0,8.214771159668256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 07:00:00,0.0,11.267096000756869,0.0,0.0,0.0,0.0,7.678598994332037,0.0,0.0,11.900539803202678,0.0,0.0
2026-01-09 08:00:00,6.906779286838316,11.267096000756869,5.361694695462438,0.0,0.0,0.0,7.678598994332037,9.112920831864447,0.0,11.900539803202678,0.0,0.0
2026-01-09 09:00:00,6.906779286838316,11.267096000756869,5.361694695462438,0.0,9.161114671542443,0.0,7.678598994332037,9.112920831864447,12.601524926907343,11.900539803202678,0.0,10.071951120713747
2026-01-09 10:00:00,6.906779286838316,11.267096000756869,5.361694695462438,5.571521484993576,9.161114671542443,17.43332557532893,7.678598994332037,9.112920831864447,12.601524926907343,11.900539803202678,7.5126559200079,10.071951120713747
2026-01-09 11:00:00,6.906779286838316,11.267096000756869,5.361694695462438,5.571521484993576,9.161114671542443,17.43332557532893,7.678598994332037,9.112920831864447,12.601524926907343,11.900539803202678,7.5126559200079,10.071951120713747
2026-01-09 12:00:00,6.906779286838316,11.267096000756869,5.361694695462438,5.571521484993576,9.161114671542443,17.43332557532893,7.678598994332037,9.112920831864447,12.601524926907343,11.900539803202678,7.5126559200079,10.071951120713747
2026-01-09 13:00:00,6.906779286838316,11.267096000756869,5.361694695462438,5.571521484993576,9.161114671542443,17.43332557532893,7.678598994332037,9.112920831864447,12.601524926907343,11.900539803202678,7.5126559200079,10.071951120713747
2026-01-09 14:00:00,6.906779286838316,11.267096000756869,5.361694695462438,5.571521484993576,9.161114671542443,17.43332557532893,7.678598994332037,9.112920831864447,12.601524926907343,11.900539803202678,7.5126559200079,10.071951120713747
2026-01-09 15:00:00,6.906779286838316,11.267096000756869,5.361694695462438,5.571521484993576,9.161114671542443,17.43332557532893,7.678598994332037,9.112920831864447,12.601524926907343,11.900539803202678,7.5126559200079,10.071951120713747
2026-01-09 16:00:00,6.906779286838316,11.267096000756869,5.361694695462438,5.571521484993576,9.161114671542443,17.43332557532893,7.678598994332037,9.112920831864447,12.601524926907343,11.900539803202678,7.5126559200079,10.071951120713747
2026-01-09 17:00:00,6.906779286838316,11.267096000756869,5.361694695462438,5.571521484993576,9.161114671542443,17.43332557532893,7.678598994332037,9.112920831864447,12.601524926907343,11.900539803202678,7.5126559200079,10.071951120713747
2026-01-09 18:00:00,6.906779286838316,11.267096000756869,5.361694695462438,5.571521484993576,9.161114671542443,17.43332557532893,7.678598994332037,9.112920831864447,12.601524926907343,11.900539803202678,7.5126559200079,10.071951120713747
2026-01-09 19:00:00,6.906779286838316,11.267096000756869,5.361694695462438,5.571521484993576,9.161114671542443,0.0,7.678598994332037,9.112920831864447,12.601524926907343,11.900539803202678,7.5126559200079,10.071951120713747
2026-01-09 20:00:00,0.0,0.0,0.0,5.571521484993576,9.161114671542443,0.0,7.678598994332037,9.112920831864447,0.0,11.900539803202678,7.5126559200079,0.0
2026-01-09 21:00:00,0.0,0.0,0.0,5.571521484993576,9.161114671542443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.379844107471457,0.0,0.0
2026-01-10 07:00:00,0.0,6.898398161750048,0.0,0.0,0.0,0.0,0.0,0.0,8.284238223770979,6.379844107471457,0.0,3.677693448178314
2026-01-10 08:00:00,0.0,6.898398161750048,6.033883637963964,7.464212739133446,0.0,3.9395640505839027,0.0,0.0,8.284238223770979,6.379844107471457,4.3035962957911496,3.677693448178314
2026-01-10 09:00:00,3.3500102807541627,6.898398161750048,6.033883637963964,7.464212739133446,7.559098429896087,3.9395640505839027,3.1113526446730417,5.0756350053575865,8.284238223770979,6.379844107471457,4.3035962957911496,3.677693448178314
2026-01-10 10:00:00,3.3500102807541627,6.898398161750048,6.033883637963964,7.464212739133446,7.559098429896087,3.9395640505839027,3.1113526446730417,5.0756350053575865,8.284238223770979,6.379844107471457,4.3035962957911496,3.677693448178314
2026-01-10 11:00:00,3.3500102807541627,6.898398161750048,6.033883637963964,7.464212739133446,7.559098429896087,3.9395640505839027,3.1113526446730417,5.0756350053575865,8.284238223770979,6.379844107471457,4.3035962957911496,3.677693448178314
2026-01-10 12:00:00,3.3500102807541627,6.898398161750048,6.033883637963964,7.464212739133446,7.559098429896087,3.9395640505839027,3.1113526446730417,5.0756350053575865,8.284238223770979,6.379844107471457,4.3035962957911496,3.677693448178314
2026-01-10 13:00:00,3.3500102807541627,6.898398161750048,6.033883637963964,7.464212739133446,7.559098429896087,3.9395640505839027,3.1113526446730417,5.0756350053575865,8.284238223770979,6.379844107471457,4.3035962957911496,3.677693448178314
2026-01-10 14:00:00,3.3500102807541627,6.898398161750048,6.033883637963964,7.464212739133446,7.559098429896087,3.9395640505839027,3.1113526446730417,5.0756350053575865,8.284238223770979,6.379844107471457,4.3035962957911496,3.677693448178314
2026-01-10 15:00:00,3.3500102807541627,6.898398161750048,6.033883637963964,7.464212739133446,7.559098429896087,3.9395640505839027,3.1113526446730417,5.0756350053575865,8.284238223770979,6.379844107471457,4.3035962957911496,3.677693448178314
2026-01-10 16:00:00,3.3500102807541627,6.898398161750048,6.033883637963964,7.464212739133446,7.559098429896087,3.9395640505839027,3.1113526446730417,5.0756350053575865,8.284238223770979,6.379844107471457,4.3035962957911496,3.677693448178314
2026-01-10 17:00:00,3.3500102807541627,6.898398161750048,6.033883637963964,7.464212739133446,7.559098429896087,3.9395640505839027,3.1113526446730417,5.0756350053575865,8.284238223770979,6.379844107471457,4.3035962957911496,3.677693448178314
2026-01-10 18:00:00,3.3500102807541627,6.898398161750048,6.033883637963964,7.464212739133446,7.559098429896087,3.9395640505839027,3.1113526446730417,5.0756350053575865,8.284238223770979,6.379844107471457,4.3035962957911496,3.677693448178314
2026-01-10 19:00:00,3.3500102807541627,6.898398161750048,6.033883637963964,0.0,7.559098429896087,3.9395640505839027,3.1113526446730417,5.0756350053575865,8.284238223770979,6.379844107471457,4.3035962957911496,3.677693448178314
2026-01-10 20:00:00,3.3500102807541627,0.0,0.0,0.0,7.559098429896087,3.9395640505839027,0.0,5.0756350053575865,0.0,6.379844107471457,0.0,3.677693448178314
2026-01-10 21:00:00,3.3500102807541627,0.0,0.0,0.0,0.0,0.0,0.0,5.0756350053575865,0.0,0.0,0.0,3.677693448178314
2026-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.677693448178314
2026-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 07:00:00,3.541620445194044,0.0,0.0,2.2222222222222223,0.0,0.0,6.430451964547645,0.0,0.0,0.0,0.0,0.0
2026-01-11 08:00:00,3.541620445194044,3.9880488047290426,0.0,2.2222222222222223,5.031565520359181,0.0,6.430451964547645,4.550507858762443,4.499143947984682,0.0,0.0,3.292866522260529
2026-01-11 09:00:00,3.541620445194044,3.9880488047290426,11.935648044629163,2.2222222222222223,5.031565520359181,2.608695652173913,6.430451964547645,4.550507858762443,4.499143947984682,0.0,4.541037592364093,3.292866522260529
2026-01-11 10:00:00,3.541620445194044,3.9880488047290426,11.935648044629163,2.2222222222222223,5.031565520359181,2.608695652173913,6.430451964547645,4.550507858762443,4.499143947984682,3.7256110649973064,4.541037592364093,3.292866522260529
2026-01-11 11:00:00,3.541620445194044,3.9880488047290426,11.935648044629163,2.2222222222222223,5.031565520359181,2.608695652173913,6.430451964547645,4.550507858762443,4.499143947984682,3.7256110649973064,4.541037592364093,3.292866522260529
2026-01-11 12:00:00,3.541620445194044,3.9880488047290426,11.935648044629163,2.2222222222222223,5.031565520359181,2.608695652173913,6.430451964547645,4.550507858762443,4.499143947984682,3.7256110649973064,4.541037592364093,3.292866522260529
2026-01-11 13:00:00,3.541620445194044,3.9880488047290426,11.935648044629163,2.2222222222222223,5.031565520359181,2.608695652173913,6.430451964547645,4.550507858762443,4.499143947984682,3.7256110649973064,4.541037592364093,3.292866522260529
2026-01-11 14:00:00,3.541620445194044,3.9880488047290426,11.935648044629163,2.2222222222222223,5.031565520359181,2.608695652173913,6.430451964547645,4.550507858762443,4.499143947984682,3.7256110649973064,4.541037592364093,3.292866522260529
2026-01-11 15:00:00,3.541620445194044,3.9880488047290426,11.935648044629163,2.2222222222222223,5.031565520359181,2.608695652173913,6.430451964547645,4.550507858762443,4.499143947984682,3.7256110649973064,4.541037592364093,3.292866522260529
2026-01-11 16:00:00,3.541620445194044,3.9880488047290426,11.935648044629163,2.2222222222222223,5.031565520359181,2.608695652173913,6.430451964547645,4.550507858762443,4.499143947984682,3.7256110649973064,4.541037592364093,3.292866522260529
2026-01-11 17:00:00,3.541620445194044,3.9880488047290426,11.935648044629163,2.2222222222222223,5.031565520359181,2.608695652173913,6.430451964547645,4.550507858762443,4.499143947984682,3.7256110649973064,4.541037592364093,3.292866522260529
2026-01-11 18:00:00,3.541620445194044,3.9880488047290426,11.935648044629163,2.2222222222222223,5.031565520359181,2.608695652173913,6.430451964547645,4.550507858762443,4.499143947984682,3.7256110649973064,4.541037592364093,3.292866522260529
2026-01-11 19:00:00,3.541620445194044,0.0,0.0,2.2222222222222223,5.031565520359181,2.608695652173913,6.430451964547645,4.550507858762443,4.499143947984682,3.7256110649973064,4.541037592364093,3.292866522260529
2026-01-11 20:00:00,3.541620445194044,0.0,0.0,2.2222222222222223,0.0,0.0,6.430451964547645,4.550507858762443,0.0,3.7256110649973064,4.541037592364093,3.292866522260529
2026-01-11 21:00:00,3.541620445194044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.541037592364093,3.292866522260529
2026-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.541037592364093,0.0
2026-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 07:00:00,0.0,0.0,0.0,8.953034091259468,7.781331278971173,0.0,0.0,0.0,0.0,0.0,9.793681501130376,0.0
2026-01-12 08:00:00,0.0,0.0,0.0,8.953034091259468,7.781331278971173,0.0,9.223307424493857,11.49083557029969,0.0,0.0,9.793681501130376,0.0
2026-01-12 09:00:00,0.0,9.278840893730173,10.507440686214904,8.953034091259468,7.781331278971173,11.928525787340623,9.223307424493857,11.49083557029969,0.0,7.625866040040085,9.793681501130376,12.326692627957309
2026-01-12 10:00:00,0.0,9.278840893730173,10.507440686214904,8.953034091259468,7.781331278971173,11.928525787340623,9.223307424493857,11.49083557029969,14.983041182193604,7.625866040040085,9.793681501130376,12.326692627957309
2026-01-12 11:00:00,10.818830282732712,9.278840893730173,10.507440686214904,8.953034091259468,7.781331278971173,11.928525787340623,9.223307424493857,11.49083557029969,14.983041182193604,7.625866040040085,9.793681501130376,12.326692627957309
2026-01-12 12:00:00,10.818830282732712,9.278840893730173,10.507440686214904,8.953034091259468,7.781331278971173,11.928525787340623,9.223307424493857,11.49083557029969,14.983041182193604,7.625866040040085,9.793681501130376,12.326692627957309
2026-01-12 13:00:00,10.818830282732712,9.278840893730173,10.507440686214904,8.953034091259468,7.781331278971173,11.928525787340623,9.223307424493857,11.49083557029969,14.983041182193604,7.625866040040085,9.793681501130376,12.326692627957309
2026-01-12 14:00:00,10.818830282732712,9.278840893730173,10.507440686214904,8.953034091259468,7.781331278971173,11.928525787340623,9.223307424493857,11.49083557029969,14.983041182193604,7.625866040040085,9.793681501130376,12.326692627957309
2026-01-12 15:00:00,10.818830282732712,9.278840893730173,10.507440686214904,8.953034091259468,7.781331278971173,11.928525787340623,9.223307424493857,11.49083557029969,14.983041182193604,7.625866040040085,9.793681501130376,12.326692627957309
2026-01-12 16:00:00,10.818830282732712,9.278840893730173,10.507440686214904,8.953034091259468,7.781331278971173,11.928525787340623,9.223307424493857,11.49083557029969,14.983041182193604,7.625866040040085,9.793681501130376,12.326692627957309
2026-01-12 17:00:00,10.818830282732712,9.278840893730173,10.507440686214904,8.953034091259468,7.781331278971173,11.928525787340623,9.223307424493857,11.49083557029969,14.983041182193604,7.625866040040085,9.793681501130376,12.326692627957309
2026-01-12 18:00:00,10.818830282732712,9.278840893730173,10.507440686214904,8.953034091259468,7.781331278971173,11.928525787340623,9.223307424493857,11.49083557029969,14.983041182193604,7.625866040040085,9.793681501130376,12.326692627957309
2026-01-12 19:00:00,10.818830282732712,0.0,0.0,8.953034091259468,7.781331278971173,11.928525787340623,9.223307424493857,11.49083557029969,0.0,7.625866040040085,9.793681501130376,12.326692627957309
2026-01-12 20:00:00,0.0,0.0,0.0,8.953034091259468,7.781331278971173,0.0,9.223307424493857,11.49083557029969,0.0,7.625866040040085,0.0,12.326692627957309
2026-01-12 21:00:00,0.0,0.0,0.0,8.953034091259468,7.781331278971173,0.0,0.0,0.0,0.0,7.625866040040085,0.0,0.0
2026-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.625866040040085,0.0,0.0
2026-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 07:00:00,0.0,9.586730017555185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 08:00:00,0.0,9.586730017555185,0.0,9.179636816000004,8.479630438754342,0.0,0.0,0.0,7.096849623520015,0.0,8.080880611004348,0.0
2026-01-13 09:00:00,11.379330411631587,9.586730017555185,7.440041648516813,9.179636816000004,8.479630438754342,10.782608941539369,10.5126138534154,12.655557093621958,7.096849623520015,10.798682951335062,8.080880611004348,12.390763779229669
2026-01-13 10:00:00,11.379330411631587,9.586730017555185,7.440041648516813,9.179636816000004,8.479630438754342,10.782608941539369,10.5126138534154,12.655557093621958,7.096849623520015,10.798682951335062,8.080880611004348,12.390763779229669
2026-01-13 11:00:00,11.379330411631587,9.586730017555185,7.440041648516813,9.179636816000004,8.479630438754342,10.782608941539369,10.5126138534154,12.655557093621958,7.096849623520015,10.798682951335062,8.080880611004348,12.390763779229669
2026-01-13 12:00:00,11.379330411631587,9.586730017555185,7.440041648516813,9.179636816000004,8.479630438754342,10.782608941539369,10.5126138534154,12.655557093621958,7.096849623520015,10.798682951335062,8.080880611004348,12.390763779229669
2026-01-13 13:00:00,11.379330411631587,9.586730017555185,7.440041648516813,9.179636816000004,8.479630438754342,10.782608941539369,10.5126138534154,12.655557093621958,7.096849623520015,10.798682951335062,8.080880611004348,12.390763779229669
2026-01-13 14:00:00,11.379330411631587,9.586730017555185,7.440041648516813,9.179636816000004,8.479630438754342,10.782608941539369,10.5126138534154,12.655557093621958,7.096849623520015,10.798682951335062,8.080880611004348,12.390763779229669
2026-01-13 15:00:00,11.379330411631587,9.586730017555185,7.440041648516813,9.179636816000004,8.479630438754342,10.782608941539369,10.5126138534154,12.655557093621958,7.096849623520015,10.798682951335062,8.080880611004348,12.390763779229669
2026-01-13 16:00:00,11.379330411631587,9.586730017555185,7.440041648516813,9.179636816000004,8.479630438754342,10.782608941539369,10.5126138534154,12.655557093621958,7.096849623520015,10.798682951335062,8.080880611004348,12.390763779229669
2026-01-13 17:00:00,11.379330411631587,9.586730017555185,7.440041648516813,9.179636816000004,8.479630438754342,10.782608941539369,10.5126138534154,12.655557093621958,7.096849623520015,10.798682951335062,8.080880611004348,12.390763779229669
2026-01-13 18:00:00,11.379330411631587,9.586730017555185,7.440041648516813,9.179636816000004,8.479630438754342,10.782608941539369,10.5126138534154,12.655557093621958,7.096849623520015,10.798682951335062,8.080880611004348,12.390763779229669
2026-01-13 19:00:00,11.379330411631587,9.586730017555185,7.440041648516813,9.179636816000004,8.479630438754342,10.782608941539369,10.5126138534154,12.655557093621958,7.096849623520015,10.798682951335062,8.080880611004348,12.390763779229669
2026-01-13 20:00:00,0.0,9.586730017555185,7.440041648516813,9.179636816000004,8.479630438754342,0.0,10.5126138534154,12.655557093621958,0.0,10.798682951335062,8.080880611004348,0.0
2026-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.080880611004348,0.0
2026-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.080880611004348,0.0
2026-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
