date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_10,Consumption_km_Vehicle_11,Consumption_km_Vehicle_2,Consumption_km_Vehicle_3,Consumption_km_Vehicle_4,Consumption_km_Vehicle_5,Consumption_km_Vehicle_6,Consumption_km_Vehicle_7,Consumption_km_Vehicle_8,Consumption_km_Vehicle_9
2026-01-07 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27208443889744327,0.0,0.12827563053440003,0.0,0.0
2026-01-07 08:00:00,0.0,0.0,0.28553556823517723,0.0,0.0,0.0,0.0,0.12827563053440003,0.5342568508458423,0.12827563053440003,0.0,0.0
2026-01-07 09:00:00,0.17263579805366386,0.3652695508707027,0.15378595792510605,0.0,0.1789127834795434,0.3457071887213811,0.38044846053864884,0.12827563053440003,0.12827563053440003,0.41445253379842445,0.27455763588075993,0.0
2026-01-07 10:00:00,0.18628118886950595,0.42560795327906126,0.4077839730298564,0.2085151976919145,0.1743817529731642,0.47964303852983553,0.3412381014913463,0.2692474372254318,0.43829487347679236,0.32033938011453583,0.23017647662439206,0.14294763661384646
2026-01-07 11:00:00,0.12827563053440003,0.3267847986210643,0.12827563053440003,0.15328956065137037,0.22162238549619193,0.39671228510003154,0.12827563053440003,0.12827563053440003,0.30223236138207005,0.18018900395887205,0.3798778362186709,0.12827563053440003
2026-01-07 12:00:00,0.21804868964444768,0.5772403374048001,0.5772403374048001,0.12827563053440003,0.12827563053440003,0.19633497116750262,0.34327390961343796,0.12827563053440003,0.12827563053440003,0.5358326829914417,0.5086327417778524,0.12827563053440003
2026-01-07 13:00:00,0.3170369946773326,0.26122597215412663,0.27534979777041635,0.5772403374048001,0.12827563053440003,0.47252252715984505,0.2220390460652727,0.2641125982779693,0.24712430694231038,0.5772403374048001,0.44960043553609746,0.40592191456145765
2026-01-07 14:00:00,0.5765532617196741,0.12989257160588663,0.36226958741649523,0.4386966427585832,0.49982583213368365,0.30126805637560816,0.5478316360704749,0.15950897405701095,0.4107419771547141,0.17453673097484088,0.5772403374048001,0.5396426027699825
2026-01-07 15:00:00,0.27685712848605565,0.19273476610369092,0.4619979370597791,0.12827563053440003,0.30200375806039176,0.39995440789992165,0.4343185224876195,0.5355388280096752,0.32566923197848385,0.3635524925701432,0.4902627623284384,0.23524476088045299
2026-01-07 16:00:00,0.29138531453937716,0.4139850416707099,0.12827563053440003,0.3013289256156356,0.4332387241493038,0.5772403374048001,0.21752781468835716,0.3428301930932211,0.12827563053440003,0.16705821485415284,0.20363886678256762,0.3054018682875959
2026-01-07 17:00:00,0.2332540110136823,0.13909170531196338,0.12827563053440003,0.5772403374048001,0.30598397997398613,0.2762076319342107,0.12827563053440003,0.12827563053440003,0.12827563053440003,0.43851234164679437,0.31819853796976694,0.3384568259788
2026-01-07 18:00:00,0.12827563053440003,0.2208203118998325,0.4506373852867457,0.12827563053440003,0.12827563053440003,0.12827563053440003,0.14131052767443517,0.12827563053440003,0.12827563053440003,0.12827563053440003,0.27453662424213,0.3069158777223052
2026-01-07 19:00:00,0.2416467308416162,0.0,0.15704048996462672,0.5487479511134513,0.47678988607700895,0.18515530562780091,0.19076369882944533,0.12827563053440003,0.3821343112808117,0.1866496269296862,0.2352728568092605,0.0
2026-01-07 20:00:00,0.25683529366090513,0.0,0.0,0.33092635329683967,0.2844589556597336,0.1820969667300349,0.12827563053440003,0.15728392042421455,0.37422636259925296,0.0,0.3515361426379615,0.0
2026-01-07 21:00:00,0.0,0.0,0.0,0.48699159525684066,0.0,0.0,0.35965684268555825,0.19144741402464727,0.32578868907602926,0.0,0.32221573279445337,0.0
2026-01-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.12669339164977458,0.0,0.0,0.0,0.0,0.20648056089353622
2026-01-08 08:00:00,0.0,0.11765852221440001,0.16442699562272395,0.32654420043143884,0.11765852221440001,0.0,0.3102571348430128,0.42326261953571104,0.362574881564144,0.35855511994695044,0.0,0.5294633499648
2026-01-08 09:00:00,0.0,0.11765852221440001,0.21386556876851123,0.14301464819777823,0.2736178691366152,0.3618581672326041,0.46131453616393536,0.38983265486765545,0.11765852221440001,0.5294633499648,0.20036872419057963,0.4216616096191053
2026-01-08 10:00:00,0.0,0.3794873983725111,0.3235574962540172,0.21486839086550363,0.13077456297639395,0.11765852221440001,0.4923954747355185,0.40907519520322616,0.3399483673785961,0.45500525372089534,0.5294633499648,0.2706976070375885
2026-01-08 11:00:00,0.11765852221440001,0.5053798225571609,0.4863900174888473,0.523120334502054,0.2780076385460257,0.28465175871442594,0.5294633499648,0.4572016385084922,0.11765852221440001,0.41308184093903705,0.194212117379997,0.11765852221440001
2026-01-08 12:00:00,0.4094461440410763,0.11765852221440001,0.24004339323333512,0.35284458100250526,0.3859612804077061,0.1406883865112511,0.11765852221440001,0.2477689585227928,0.39861335043316887,0.5213191185737881,0.2144888142245286,0.3617741808594155
2026-01-08 13:00:00,0.34666772732375906,0.11765852221440001,0.18754828309462962,0.11765852221440001,0.3079860451114152,0.16740143709329505,0.11765852221440001,0.4840463437377523,0.11765852221440001,0.5075125428764312,0.5294633499648,0.2782942114809078
2026-01-08 14:00:00,0.352947164783527,0.1390684213316555,0.43804912624175985,0.5294633499648,0.3597398531703602,0.11765852221440001,0.1497873347116279,0.3919824641760435,0.24102693827516647,0.17596800500894302,0.34302481146051994,0.1566599170014227
2026-01-08 15:00:00,0.11765852221440001,0.3447176546989652,0.2197716314167121,0.24558714241956922,0.2263449254456542,0.11765852221440001,0.13518719297728155,0.2667618369382094,0.34601945535785034,0.24265360838244585,0.27910543448845065,0.11765852221440001
2026-01-08 16:00:00,0.45119857578951783,0.4170404531111903,0.39827561807408457,0.5294633499648,0.1254250106937937,0.4271065682821631,0.16172123284805828,0.14728788481794872,0.5050646313560447,0.3656901446602046,0.3186428787904366,0.30155643914757213
2026-01-08 17:00:00,0.11765852221440001,0.16209794845555403,0.3666645210440368,0.29109141287695806,0.12014018988516284,0.11765852221440001,0.23951186151283257,0.15008085270995028,0.2685887760630741,0.2362179193196742,0.11765852221440001,0.1735963867105208
2026-01-08 18:00:00,0.3201558905779911,0.11765852221440001,0.38833929472090395,0.48837620542604426,0.35172545578474457,0.11765852221440001,0.31777401732380306,0.21208600576693992,0.4144630818920112,0.36139552854147133,0.3353263453617683,0.3697987110551133
2026-01-08 19:00:00,0.5294633499648,0.11765852221440001,0.5055143878805134,0.24929775073604402,0.1394511103309259,0.2775990849672169,0.5294633499648,0.11765852221440001,0.40930204919286584,0.12398716798355401,0.5294633499648,0.19579037949159595
2026-01-08 20:00:00,0.11765852221440001,0.20345644148021416,0.5294633499648,0.26692424687769056,0.4823857884344131,0.11765852221440001,0.25255328364371304,0.1763040925482989,0.0,0.11765852221440001,0.0,0.2177262096633825
2026-01-08 21:00:00,0.0,0.11765852221440001,0.0,0.11765852221440001,0.2740294118463063,0.19821229622259987,0.2764997992151861,0.43722524801178564,0.0,0.41389675785062374,0.0,0.0
2026-01-08 22:00:00,0.0,0.0,0.0,0.0,0.26422965158910433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 07:00:00,0.0,0.198697965016181,0.0,0.0,0.0,0.0,0.1137342385344,0.0,0.0,0.3294053787560526,0.0,0.0
2026-01-09 08:00:00,0.22901395028915886,0.30962768790160355,0.5011061326403099,0.0,0.0,0.0,0.24364225646622092,0.1137342385344,0.0,0.16299904908143337,0.0,0.0
2026-01-09 09:00:00,0.1137342385344,0.26350470227857886,0.2495230105554682,0.0,0.38293512368660415,0.0,0.3572865643848993,0.1137342385344,0.34265358133580515,0.352116588370912,0.0,0.22142056571248933
2026-01-09 10:00:00,0.291893653642987,0.4896088357044353,0.28499463872444747,0.31315495847847874,0.1137342385344,0.20325934230816184,0.4957235423201714,0.4188424232935326,0.48246240306185206,0.36581643974204414,0.3182813180753279,0.215930563327772
2026-01-09 11:00:00,0.1137342385344,0.2146205507250171,0.5118040734047999,0.37284321214073757,0.1137342385344,0.14491441064033136,0.33569645367127204,0.13844386071208767,0.22593535542679666,0.49499999840960357,0.19893615352804078,0.2873070118965306
2026-01-09 12:00:00,0.45899276972550856,0.312186475780945,0.5040961314147996,0.1137342385344,0.5118040734047999,0.37323203933652305,0.1137342385344,0.4637010758530664,0.3581003722999209,0.2984095293571935,0.13703583498121377,0.2968555568226211
2026-01-09 13:00:00,0.1137342385344,0.2506750095456305,0.25776382440717327,0.423849721338471,0.1137342385344,0.20696915525389778,0.1137342385344,0.1137342385344,0.3217430635001184,0.2753540362644983,0.5118040734047999,0.36864723234192714
2026-01-09 14:00:00,0.16837057790214746,0.28900249301995745,0.3710666861897857,0.2352404040801639,0.1137342385344,0.47525396646463014,0.13787252678299494,0.5118040734047999,0.1137342385344,0.5118040734047999,0.13493883637607043,0.39306016233309976
2026-01-09 15:00:00,0.34466603709525095,0.26954646142460553,0.2746288614617921,0.4013475269603558,0.18194890064621014,0.1137342385344,0.3495585239272984,0.24626560083419421,0.47199982346953123,0.46979013454157226,0.32286704469617816,0.31494613516146713
2026-01-09 16:00:00,0.1137342385344,0.47801743075705516,0.23572708109696475,0.4717625440776109,0.3765443936363178,0.281789927444829,0.30779320282375056,0.1137342385344,0.3545251771604525,0.2358252679798953,0.1137342385344,0.32292230652834897
2026-01-09 17:00:00,0.2536822640429721,0.1137342385344,0.4626893573781077,0.4124011644176966,0.1137342385344,0.23543881678071196,0.3079331320664718,0.1137342385344,0.32576398559248176,0.1137342385344,0.24071111479698024,0.5118040734047999
2026-01-09 18:00:00,0.4213000371222539,0.1137342385344,0.22157457602137434,0.31470574609447527,0.1300455186727526,0.1137342385344,0.1137342385344,0.39777725383335766,0.1596631509534272,0.4558516328894038,0.23052335121168507,0.42223562552554184
2026-01-09 19:00:00,0.1137342385344,0.4609329491136531,0.3817236405959529,0.4992678989477524,0.1137342385344,0.0,0.1137342385344,0.1137342385344,0.19684566444619364,0.3748710287298281,0.17862797228022065,0.39705372386224824
2026-01-09 20:00:00,0.0,0.0,0.0,0.46396686909565377,0.1137342385344,0.0,0.319225910433889,0.3411821822151155,0.0,0.3765724967992814,0.3655516904456818,0.0
2026-01-09 21:00:00,0.0,0.0,0.0,0.5118040734047999,0.2200851481536067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-10 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35217806563741927,0.0,0.0
2026-01-10 07:00:00,0.0,0.32171520226249706,0.0,0.0,0.0,0.0,0.0,0.0,0.19700029906855138,0.11896100400000001,0.0,0.27534637679840257
2026-01-10 08:00:00,0.0,0.22905314213759678,0.4420913018855802,0.26111544139548226,0.0,0.2744516895513668,0.0,0.0,0.11896100400000001,0.3430165024951994,0.4856803980340931,0.34393783261191335
2026-01-10 09:00:00,0.11896100400000001,0.34188089212215045,0.48079650570923016,0.27333870866823917,0.1853209356554069,0.11896100400000001,0.11896100400000001,0.11896100400000001,0.3877717470199222,0.3768865873782842,0.4044990572763366,0.11896100400000001
2026-01-10 10:00:00,0.31315892318153615,0.11896100400000001,0.49112386849919626,0.29256380034036955,0.4050081861445731,0.39077603922644494,0.40194180381212014,0.3123170518029984,0.17189401577285374,0.17327426564073767,0.4386728669603197,0.4555988615743922
2026-01-10 11:00:00,0.2766300247190893,0.45904333116301954,0.2708908998719042,0.3971280784717662,0.5011522633350208,0.2328248665233827,0.14579272789627618,0.11896100400000001,0.2999275966102454,0.4709687582827474,0.32556468873268574,0.22189164790544505
2026-01-10 12:00:00,0.26908060020673524,0.2642536264749089,0.23294857440017822,0.5057592849297038,0.13537286221219502,0.34025027940606284,0.21445367132477058,0.28857635296983075,0.4305570515451478,0.43501022347031826,0.535324518,0.535324518
2026-01-10 13:00:00,0.2846620013108159,0.5237522801888561,0.5270393721145832,0.11896100400000001,0.3001004333724393,0.1342025925133137,0.2228178896169398,0.21712430610162106,0.4136495309356204,0.30176618830985413,0.3116411388321125,0.40131732746177745
2026-01-10 14:00:00,0.11896100400000001,0.31504555218461555,0.3807331111699923,0.37932111973511534,0.11896100400000001,0.2197195210853746,0.27991849223917636,0.11896100400000001,0.1736176034440994,0.5071576172906705,0.21966325368608783,0.20476081619029227
2026-01-10 15:00:00,0.26611889422088447,0.1761680677858342,0.1405024279391776,0.21552929977444577,0.11896100400000001,0.14444290900652962,0.4147587192204271,0.35755670451413035,0.46205262571400624,0.37606156400776064,0.18609149072618522,0.48373129309795665
2026-01-10 16:00:00,0.275994754767331,0.11896100400000001,0.11896100400000001,0.11896100400000001,0.296068620681908,0.3394252503608898,0.11896100400000001,0.11896100400000001,0.5166637280510797,0.5158844328347333,0.1489603001429705,0.19782237835327832
2026-01-10 17:00:00,0.11896100400000001,0.11896100400000001,0.11974508060503633,0.2655800101984199,0.15641381752271924,0.11896100400000001,0.32337089792108525,0.11896100400000001,0.22178641024141083,0.33341716924870324,0.2864026881608284,0.2519926952463049
2026-01-10 18:00:00,0.5313728960788267,0.11896100400000001,0.21190637697194806,0.11896100400000001,0.15495317037759496,0.17917079441321046,0.11896100400000001,0.11896100400000001,0.20548387814402197,0.3633474049762106,0.3083671723900386,0.2583901457749825
2026-01-10 19:00:00,0.3053469562798892,0.32091086118252865,0.3002375032369603,0.0,0.3064499865627998,0.366971626265183,0.18365573030920057,0.22732774720128732,0.5348308153948325,0.3617977398406374,0.535324518,0.5155256744300841
2026-01-10 20:00:00,0.11896100400000001,0.0,0.0,0.0,0.11896100400000001,0.3434494326250845,0.0,0.4697556436481485,0.0,0.12253001391618205,0.0,0.11896100400000001
2026-01-10 21:00:00,0.3350174650518632,0.0,0.0,0.0,0.0,0.0,0.0,0.19474114040224672,0.0,0.0,0.0,0.3110957029027322
2026-01-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11896100400000001
2026-01-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 07:00:00,0.3629904318503947,0.0,0.0,0.12245235037933816,0.0,0.0,0.2587926185480885,0.0,0.0,0.0,0.0,0.0
2026-01-11 08:00:00,0.27865990049197104,0.16904875366345723,0.0,0.5049312808698,0.2490536623978275,0.0,0.1122069513044,0.1122069513044,0.3797347888356457,0.0,0.0,0.1122069513044
2026-01-11 09:00:00,0.34134612633099004,0.12998906140489408,0.4263425276004651,0.1122069513044,0.1122069513044,0.352933991732749,0.1122069513044,0.1122069513044,0.15318639795802305,0.0,0.4559271969137901,0.32397019173951813
2026-01-11 10:00:00,0.5049312808698,0.3805759227344024,0.38056918942061213,0.3910862036090756,0.1887585216161097,0.1122069513044,0.20748894871480753,0.27195784209920704,0.3460331679454634,0.3749501275303426,0.1944493244514055,0.2211607818929812
2026-01-11 11:00:00,0.17785309200163585,0.20703467640846568,0.4621187607990294,0.4873182755720596,0.1122069513044,0.1122069513044,0.5049312808698,0.1122069513044,0.4387902482126743,0.18337188789677883,0.3358875623411114,0.3724417449139681
2026-01-11 12:00:00,0.1122069513044,0.1122069513044,0.1122069513044,0.28738708530644336,0.26922608407393733,0.17747276752594773,0.1122069513044,0.338763612634701,0.14380070752678337,0.5049312808698,0.34186407693460297,0.43206911663669517
2026-01-11 13:00:00,0.1122069513044,0.15109323996239205,0.19958165209840203,0.24281345708671068,0.1122069513044,0.20031101394200737,0.2375701954664187,0.29348138645719957,0.21336712529863477,0.1122069513044,0.20369764784031125,0.38400650180474843
2026-01-11 14:00:00,0.1122069513044,0.35885724685169934,0.2603984022051351,0.21706891993524904,0.1122069513044,0.30695060711844,0.1122069513044,0.48204339521348855,0.2769096106364204,0.22803595128056542,0.19281423631518266,0.2665148274404479
2026-01-11 15:00:00,0.20362825682062785,0.2503170878025394,0.1122069513044,0.41582593302784987,0.1730937214157819,0.15505158807207453,0.12063340665127041,0.1122069513044,0.1122069513044,0.15461707545065156,0.23707125883759797,0.1122069513044
2026-01-11 16:00:00,0.2676890319344617,0.1122069513044,0.3363424839855486,0.5049312808698,0.33505560689748526,0.1122069513044,0.2204525248018008,0.30973796310173646,0.3845837817634176,0.40565736472383984,0.27373789621563394,0.12046812601112582
2026-01-11 17:00:00,0.25781599788332854,0.27754474994777295,0.22997674480439112,0.5049312808698,0.4354815230104994,0.1339240118672803,0.24422416636532035,0.27212638453986226,0.2378493844879559,0.17794014660328425,0.41974194706242623,0.32505133967740163
2026-01-11 18:00:00,0.34213079139755465,0.28807917753907664,0.3464034118801786,0.46448868869543786,0.24566229533080047,0.2941523386445569,0.19355688778675997,0.2542353254182367,0.29737359774296324,0.1122069513044,0.43588814926920627,0.3938836460385648
2026-01-11 19:00:00,0.2174287486200728,0.0,0.0,0.5049312808698,0.19895714853735091,0.1122069513044,0.32361532932693005,0.1122069513044,0.4526933419923188,0.2980034267621592,0.3271230529981646,0.19737680505246943
2026-01-11 20:00:00,0.43806424292575513,0.0,0.0,0.14496282445079334,0.0,0.0,0.2857565632370785,0.14893398193179203,0.0,0.37039396735144253,0.22730842398440945,0.4915068155700724
2026-01-11 21:00:00,0.1749018473191195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122069513044,0.5049312808698
2026-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34626424116287907,0.0
2026-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 07:00:00,0.0,0.0,0.0,0.18489588946424715,0.33392082092468234,0.0,0.0,0.0,0.0,0.0,0.2431983176556064,0.0
2026-01-12 08:00:00,0.0,0.0,0.0,0.3698736222369248,0.1119889326784,0.0,0.11906604282923065,0.1119889326784,0.0,0.0,0.15657503390154692,0.0
2026-01-12 09:00:00,0.0,0.23109274656134884,0.3786150724989154,0.1119889326784,0.19302704587393074,0.1846135243794832,0.14226048845692885,0.17412769338765946,0.0,0.30572159910597196,0.1119889326784,0.3963300134796344
2026-01-12 10:00:00,0.0,0.21906477179709266,0.1119889326784,0.1119889326784,0.2989369382456694,0.4078923115707237,0.2571723047658377,0.4987533733893384,0.24553316938037273,0.21195571619826173,0.1119889326784,0.35038836116163447
2026-01-12 11:00:00,0.2887718449252789,0.1119889326784,0.1119889326784,0.3309641544603683,0.1119889326784,0.2625003587354211,0.36821239228318114,0.3801983721533169,0.3313986539687105,0.20205470742795711,0.12209273357157627,0.16577378421067235
2026-01-12 12:00:00,0.1808591359505192,0.31278163526925884,0.33299052873985285,0.11272486468934986,0.21597732886835358,0.1119889326784,0.1119889326784,0.24600261796070924,0.37698664702889884,0.3130049303275236,0.3883044809561621,0.34745133308769377
2026-01-12 13:00:00,0.3241643599495583,0.1173979432604142,0.12929686681314714,0.2925648908091852,0.1496680322076136,0.1119889326784,0.11202104171384361,0.48648661131885024,0.39263066666473884,0.19802655849879555,0.44206452769711985,0.2793468367243839
2026-01-12 14:00:00,0.28736016963670785,0.1672122001162923,0.45003534371820697,0.1119889326784,0.33098364981968653,0.3601758719987683,0.1119889326784,0.1119889326784,0.4548453749799844,0.1471256161601352,0.17003357543805814,0.1302107929049901
2026-01-12 15:00:00,0.20388576679420778,0.1119889326784,0.3654803608919544,0.48143332510724646,0.5039501970528,0.3039411163087649,0.1119889326784,0.1119889326784,0.2953697543516666,0.2554143195806394,0.4256715639293914,0.37816204005425286
2026-01-12 16:00:00,0.1119889326784,0.14507005812726273,0.5039501970528,0.42387290934561367,0.24744266470272655,0.16078329050707796,0.1424598966736815,0.16016320753202534,0.1119889326784,0.4216449695462792,0.28281958162100057,0.5039501970528
2026-01-12 17:00:00,0.1119889326784,0.5039501970528,0.25894260626182913,0.2818076336011132,0.1119889326784,0.1119889326784,0.1119889326784,0.27804906100351673,0.35818039069286567,0.24841300186354537,0.12385897126138871,0.1119889326784
2026-01-12 18:00:00,0.14676229032456498,0.42485721505739515,0.46129548890724,0.2858487656049397,0.15641046271711892,0.44704040326002126,0.26422196400417153,0.1119889326784,0.5039501970528,0.32393910105492174,0.1786319228979185,0.12883674969737016
2026-01-12 19:00:00,0.3459320608929066,0.0,0.0,0.2676209939913418,0.5039501970528,0.38716471504333655,0.1119889326784,0.1431383632271826,0.0,0.1119889326784,0.187879533860143,0.5039501970528
2026-01-12 20:00:00,0.0,0.0,0.0,0.47431914544328413,0.5039501970528,0.0,0.22829891985156228,0.23238816622165953,0.0,0.1119889326784,0.0,0.3397418875432158
2026-01-12 21:00:00,0.0,0.0,0.0,0.3195367751805282,0.1119889326784,0.0,0.0,0.0,0.0,0.1420953209248835,0.0,0.0
2026-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1119889326784,0.0,0.0
2026-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 07:00:00,0.0,0.11242502400000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 08:00:00,0.0,0.22105901906127282,0.0,0.41789125184242076,0.45291745434842734,0.0,0.0,0.0,0.2545163407908353,0.0,0.30143327658090663,0.0
2026-01-13 09:00:00,0.11242502400000001,0.3117190089018105,0.14634136492560562,0.4499522802526712,0.280675279810166,0.43374076164366,0.505912608,0.3533255465511245,0.16117715769307087,0.11242502400000001,0.11242502400000001,0.2646294324559778
2026-01-13 10:00:00,0.23944672509007345,0.16164188845990388,0.2880007380993392,0.11242502400000001,0.25340763431816,0.4387548408429405,0.11242502400000001,0.31590970079064096,0.2641541834299222,0.3241873145804231,0.4034643326113029,0.287306281906895
2026-01-13 11:00:00,0.22478876519573057,0.1912223905951671,0.1443713602843657,0.3360186515469776,0.35331748178837363,0.18407991323559175,0.40653411877551043,0.4944285901796205,0.332023368094356,0.27549964029389234,0.246496016307746,0.38026684799941035
2026-01-13 12:00:00,0.11242502400000001,0.2792764502502476,0.2188311885962745,0.27685410083314926,0.25978215510262526,0.3373950473286238,0.15098644667263553,0.4022337137052541,0.505912608,0.4359465209351494,0.23672536397223312,0.36516106439460044
