date,Consumption_kWh_Vehicle_0,Consumption_kWh_Vehicle_1,Consumption_kWh_Vehicle_2,Consumption_kWh_Vehicle_3,Consumption_kWh_Vehicle_4,Consumption_kWh_Vehicle_5
2026-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 07:00:00,0.0,0.0,2.598348528560962,0.0,0.0,0.0
2026-01-12 08:00:00,0.0,0.0,0.8714229847490309,0.0,1.8935221495919956,1.2868464111008562
2026-01-12 09:00:00,0.0,2.1442728270378666,1.5020073897462207,3.2307815971928093,2.1074516521569633,2.9917444295008147
2026-01-12 10:00:00,0.0,2.0326671629265314,2.3261273480109015,5.894168367969661,3.1673186606809964,5.790808849953853
2026-01-12 11:00:00,3.124173580678202,1.0391274881815333,0.8714229847490309,4.159856709301941,4.191475524296158,5.359668715057032
2026-01-12 12:00:00,1.9566842969303495,2.9022510281441947,1.6805911446719632,1.3358628713510476,1.0329083542338295,3.817647369397423
2026-01-12 13:00:00,3.507079194004948,1.0893168367645458,1.1646165404791686,1.3358628713510476,1.8285439384988786,5.790808849953853
2026-01-12 14:00:00,3.1089009053168244,1.551535400369646,2.575493427169968,5.32498158805551,1.0329083542338295,1.2868464111008562
2026-01-12 15:00:00,2.2058055080113546,1.0391274881815333,3.921403431370639,4.654183854662504,1.6169241165935395,1.7090868836445394
2026-01-12 16:00:00,1.211589256191989,1.346081987807059,1.9254333466033025,2.946522037927465,2.109290855443043,2.8312808187099474
2026-01-12 17:00:00,1.211589256191989,4.6760736968169,0.8714229847490309,1.3358628713510476,1.116883750049899,4.185887777015298
2026-01-12 18:00:00,1.5877963109266136,3.9421825010708726,1.2170816258990722,6.011382921079714,3.2323398350740726,2.2729828619926664
2026-01-12 19:00:00,3.7425802561563146,0.0,3.921403431370639,5.646918698283131,1.0329083542338295,2.6356511321930465
2026-01-12 20:00:00,0.0,0.0,3.921403431370639,0.0,2.9010105552308914,3.661205943084222
2026-01-12 21:00:00,0.0,0.0,0.8714229847490309,0.0,0.0,0.0
2026-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 07:00:00,0.0,1.0777883523051621,0.0,0.0,0.0,0.0
2026-01-13 08:00:00,0.0,2.119233133686008,3.840572632136054,0.0,0.0,0.0
2026-01-13 09:00:00,1.2793214946316112,2.9883659796815385,2.3800226460841754,5.455057810658302,5.3184638914783156,5.567088635700481
2026-01-13 10:00:00,2.7247434007830607,1.5496171441928677,2.148803089376999,5.455057810658302,1.1818808647729588,5.093570263472527
2026-01-13 11:00:00,2.557945631984889,1.8331974319473507,2.996001673116726,2.9182827215689704,5.183784474800632,6.402605894927186
2026-01-13 12:00:00,1.2793214946316112,2.6773479288103057,2.2028566698534227,4.571419857313806,2.497310476843892,6.186048737463974
2026-01-13 13:00:00,3.0810919774131467,3.2410360840817063,1.8183039046680598,3.7227486907788356,3.003209833925784,6.402605894927186
2026-01-13 14:00:00,3.4355806180628705,1.204220404326164,2.1128953804638653,5.075892816510678,1.353458172530172,5.708509457845802
2026-01-13 15:00:00,4.347601323215605,1.620667536254067,2.1619953442288122,2.6245394100634827,4.1904635906894585,1.422801309983819
2026-01-13 16:00:00,4.296524225880974,1.6209275265683274,2.4538455510201467,1.7579179665423545,1.1818808647729588,4.978956505503279
2026-01-13 17:00:00,1.2793214946316112,4.466133739860022,1.6489562847239112,5.247481257944693,5.2138222929302245,1.422801309983819
2026-01-13 18:00:00,1.2793214946316112,3.253234736036095,3.8123342474778306,3.101768137867552,1.9158339810852338,2.243186643785738
2026-01-13 19:00:00,3.355689883585249,1.9817733558692,3.620980489909383,5.455057810658302,3.506064236518069,3.01637809597445
2026-01-13 20:00:00,0.0,1.0777883523051621,0.9533226555880875,0.0,1.1818808647729588,3.3862972541872685
2026-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 08:00:00,0.0,0.0,0.0,0.0,3.52606067010309,0.0
2026-01-14 09:00:00,3.6925757133930874,0.0,0.0,2.329394390083791,4.199963084289113,0.0
2026-01-14 10:00:00,3.428847776175248,0.0,2.252828616902893,1.163744898483218,4.82488512538539,1.373336928036337
2026-01-14 11:00:00,2.989295329864445,1.7354735172085256,1.37506951928124,1.761722827000145,3.3549540003627354,3.1454134441805377
2026-01-14 12:00:00,1.585186851696294,1.7354735172085256,4.679514582556895,1.163744898483218,1.1975650538046443,3.279825045990405
2026-01-14 13:00:00,3.1455561259078304,7.809630827438365,1.4921623718549681,1.163744898483218,2.9244998356444287,5.0922957466421535
2026-01-14 14:00:00,1.0641284133061308,6.667122949834745,3.6699172868360543,4.407597038755245,3.89138218276338,3.9680533389537453
2026-01-14 15:00:00,1.6991391713116177,3.211493131920915,3.9131297055976924,1.5096724691428847,4.165568629775596,5.932583781474207
2026-01-14 16:00:00,1.3381188746795265,2.287706836671034,1.0398921294570878,4.416424505953654,3.7773341142976893,2.9102674050078154
2026-01-14 17:00:00,2.1620516298668737,4.017257801585441,1.56711392510521,2.773891207025239,3.939724452635853,6.180016176163516
2026-01-14 18:00:00,4.78857785987759,2.8738893612016527,2.2964561819901914,4.415894519379624,1.1975650538046443,4.961931088674337
2026-01-14 19:00:00,1.0641284133061308,6.7019770780842824,1.0398921294570878,2.5399395490161707,4.644529859579494,4.516275609868223
2026-01-14 20:00:00,3.0399436941830795,0.0,2.8170958617209663,4.785313292018869,4.4536853746694,6.180016176163516
2026-01-14 21:00:00,1.0641284133061308,0.0,1.7114755634878884,5.095838062853414,3.0475249186773214,0.0
2026-01-14 22:00:00,1.3576288667678038,0.0,0.0,0.0,0.0,0.0
2026-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0
