date,Consumption_km_Vehicle_0,Consumption_km_Vehicle_1,Consumption_km_Vehicle_2,Consumption_km_Vehicle_3,Consumption_km_Vehicle_4,Consumption_km_Vehicle_5,Consumption_km_Vehicle_6
2026-01-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 09:00:00,0.0,0.1122069513044,0.0,0.0,0.0,0.16191577278162103,0.12477996717358934
2026-01-11 10:00:00,0.0,0.27754474994777295,0.47269916794013034,0.43933334423713694,0.0,0.35859168189400165,0.1819019957813212
2026-01-11 11:00:00,0.5049312808698,0.28807917753907664,0.12768702051456304,0.1122069513044,0.1122069513044,0.29119635002927635,0.3797347888356457
2026-01-11 12:00:00,0.0,0.0,0.0,0.0,0.0,0.16941191723568874,0.0
2026-01-11 13:00:00,0.0,0.337181775371642,0.0,0.1122069513044,0.0,0.42365564980311254,0.0
2026-01-11 14:00:00,0.17785309200163585,0.16492256867086796,0.28306212608839976,0.2638721200303357,0.2802628963975027,0.14950661727191134,0.15318639795802305
2026-01-11 15:00:00,0.1122069513044,0.1122069513044,0.1122069513044,0.28671036644639536,0.3073025424319373,0.1285979585932722,0.3460331679454634
2026-01-11 16:00:00,0.1122069513044,0.1122069513044,0.1122069513044,0.39334995962282804,0.4325837940455337,0.16723406362597962,0.4387902482126743
2026-01-11 17:00:00,0.1122069513044,0.23154263497334535,0.2792592209764447,0.24145094057646255,0.34519197105247645,0.30082048718440296,0.14380070752678337
2026-01-11 18:00:00,0.20362825682062785,0.2194912443012048,0.14753336821288984,0.18612530761222532,0.0,0.5049312808698,0.21336712529863477
2026-01-11 19:00:00,0.2676890319344617,0.1122069513044,0.0,0.22032336437166833,0.0,0.0,0.0
2026-01-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 06:00:00,0.0,0.0,0.1935299481595424,0.0,0.3233400736388393,0.15300081234810278,0.45181375673246477
2026-01-12 07:00:00,0.5039501970528,0.5039501970528,0.1377806812414111,0.4021280751700748,0.1119889326784,0.1119889326784,0.5039501970528
2026-01-12 08:00:00,0.3106613229785502,0.42485721505739515,0.24856974997845396,0.27084500254185123,0.20663049354587765,0.3576609049149755,0.1119889326784
2026-01-12 09:00:00,0.1119889326784,0.1119889326784,0.1119889326784,0.4941237897330917,0.30625566268759247,0.16266730280012612,0.15493105341398725
2026-01-12 10:00:00,0.1119889326784,0.1119889326784,0.18839176293449386,0.3487318368977891,0.3299811158414708,0.4243368715289503,0.4115331500665205
2026-01-12 11:00:00,0.2887718449252789,0.37644510183425456,0.1119889326784,0.1119889326784,0.279412284019822,0.37914262892660777,0.24553316938037273
2026-01-12 12:00:00,0.1808591359505192,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 13:00:00,0.3241643599495583,0.296198119100935,0.2687029765458313,0.1119889326784,0.40921802140579605,0.5039501970528,0.0
2026-01-12 14:00:00,0.28736016963670785,0.1119889326784,0.1119889326784,0.4464073501611363,0.3714328150737761,0.1119889326784,0.3313986539687105
2026-01-12 15:00:00,0.20388576679420778,0.22020154163903957,0.1119889326784,0.39017259447113295,0.2528998714048234,0.39536761896744227,0.37698664702889884
2026-01-12 16:00:00,0.1119889326784,0.31050986569042155,0.1727573995134969,0.24701476866944597,0.3059288434608983,0.357829119876888,0.39263066666473884
2026-01-12 17:00:00,0.1119889326784,0.16101488726162616,0.3344045923016853,0.1119889326784,0.3646203775813857,0.33997282316598687,0.4548453749799844
2026-01-12 18:00:00,0.14676229032456498,0.0,0.4346353803946327,0.5039501970528,0.2873129152938243,0.16514754622012343,0.2953697543516666
2026-01-12 19:00:00,0.3459320608929066,0.0,0.0,0.0,0.20529752099159868,0.234876080677573,0.0
2026-01-12 20:00:00,0.24774616805365837,0.0,0.0,0.0,0.22849196661929685,0.0,0.0
2026-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.21998807343209553
2026-01-13 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.11242502400000001
2026-01-13 05:00:00,0.22478876519573057,0.0,0.0,0.0,0.0,0.0,0.2545163407908353
2026-01-13 06:00:00,0.11242502400000001,0.16908033538026948,0.0,0.0,0.0,0.2613730250844476,0.16117715769307087
2026-01-13 07:00:00,0.2707621508435815,0.4658662267198152,0.1936063382321529,0.505912608,0.17599115339622431,0.505912608,0.2641541834299222
2026-01-13 08:00:00,0.30191412796583617,0.3393476952077281,0.3352211277373652,0.505912608,0.22958191215527884,0.46824615488251187,0.332023368094356
2026-01-13 09:00:00,0.3820612607198422,0.20672047217770645,0.11242502400000001,0.27064718171559177,0.1215651726408095,0.3335278347327215,0.505912608
2026-01-13 10:00:00,0.377572675233088,0.11242502400000001,0.1937787042523657,0.42396231580862387,0.3518181279537732,0.505912608,0.29064925496917915
2026-01-13 11:00:00,0.11242502400000001,0.505912608,0.30010101581437865,0.3452549110296641,0.11242502400000001,0.11242502400000001,0.3885225539595383
2026-01-13 12:00:00,0.0,0.0,0.0,0.0,0.31575519740859165,0.0,0.0
2026-01-13 13:00:00,0.11242502400000001,0.0,0.11242502400000001,0.4707481133769118,0.341672961722642,0.14931396027863914,0.0
2026-01-13 14:00:00,0.2948934394378047,0.34918278605274533,0.2168183569639808,0.24340485909236662,0.39021199538324175,0.24735416072062877,0.38353717450402736
2026-01-13 15:00:00,0.2947017191618592,0.11242502400000001,0.15025084810205672,0.1630327109212019,0.35766537428997097,0.36569906846122335,0.2962818760393051
2026-01-13 16:00:00,0.29489534527444916,0.373385723272372,0.3322725191197661,0.4866615571792722,0.3827285255848861,0.19857859539935907,0.4431513890671356
2026-01-13 17:00:00,0.505912608,0.11242502400000001,0.505912608,0.2876639739681342,0.505912608,0.23026302069642016,0.505912608
2026-01-13 18:00:00,0.0,0.11242502400000001,0.24840622061927697,0.505912608,0.11242502400000001,0.3198603675383965,0.48182066703638626
2026-01-13 19:00:00,0.0,0.0,0.11242502400000001,0.0,0.0,0.4372158079713798,0.0
2026-01-13 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-13 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 06:00:00,0.0,0.0,0.18795634437471104,0.0,0.0,0.4961137500000001,0.0
2026-01-14 07:00:00,0.32589083672109254,0.0,0.19790411273668443,0.11024750000000001,0.0,0.4793335537421705,0.0
2026-01-14 08:00:00,0.11024750000000001,0.18256637984237792,0.11024750000000001,0.16689700433732935,0.11024750000000001,0.4961137500000001,0.4961137500000001
2026-01-14 09:00:00,0.17603687999193315,0.4257490596022258,0.444145042373113,0.11024750000000001,0.4863526353396431,0.44233083849284094,0.22987410133591446
2026-01-14 10:00:00,0.13863388928587042,0.2484097270411235,0.2752389709151521,0.11024750000000001,0.17871167316874126,0.11024750000000001,0.2965770355455977
2026-01-14 11:00:00,0.22399626218342128,0.11024750000000001,0.24849946364691322,0.41755418662931004,0.327050575431543,0.3858005355271394,0.33092459492383147
2026-01-14 12:00:00,0.4961137500000001,0.26222757605237856,0.34647418953153813,0.14301898617021552,0.0,0.11024750000000001,0.2714362307854468
2026-01-14 13:00:00,0.0,0.15433710774026563,0.0,0.41839045769801675,0.11024750000000001,0.0,0.2778106199159118
2026-01-14 14:00:00,0.11024750000000001,0.15425641528379552,0.2547505183959461,0.2627848863140904,0.2576964176109113,0.17381606115725373,0.3429068557090726
2026-01-14 15:00:00,0.31494901201179887,0.4245646913721558,0.21027871157245254,0.4183402493620691,0.28542381462424415,0.23372774666599455,0.18991928099477737
2026-01-14 16:00:00,0.11024750000000001,0.2531419470209633,0.24434689776043625,0.24062145045287037,0.4961137500000001,0.26239138515781707,0.32476866449096775
2026-01-14 17:00:00,0.14065519407000793,0.2033217387484287,0.25002508889902486,0.45333717711627697,0.4961137500000001,0.4886798825226316,0.2906589010440948
2026-01-14 18:00:00,0.375549020481953,0.15139232108761858,0.2837762595909445,0.4827547751802526,0.0,0.11024750000000001,0.40018606749675256
2026-01-14 19:00:00,0.2213485610681349,0.0,0.0,0.2837752218595668,0.0,0.4662540447235277,0.0
2026-01-14 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-01-14 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
